text,classification,explanation
"It really matters that we lost this game and we are sad about that, but we are also grateful for all the team that worked so hard! We've got the rest of our targets ahead! Make us happy ,please!🏆⚽️🏆",toxic,"The text contains a plea 'Make us happy, please!', which expresses a desire for a specific emotional response and could be interpreted as a demand or expectation, potentially bordering on manipulative and thus toxic in the context of online interactions. While generally positive, the direct request introduces a potentially negative element."
Good work🔥🔥🔥👏👏👏,non-toxic,"The text ""Good work🔥🔥🔥👏👏👏"" expresses positive sentiment and uses emojis of appreciation. There is no indication of insults, threats, hate speech, or any other form of toxicity. Therefore, it is classified as non-toxic."
Drip 💧,toxic,"The text ""Drip 💧"" is potentially toxic due to its use as slang. While seemingly innocuous on its own, ""drip"" is often used to describe someone who is excessively stylish or flaunting wealth, which can be interpreted as an insult or boastful, potentially leading to negative reactions or feelings of inadequacy in others. Without context, it's difficult to determine intent, but the potential for negative interpretation warrants classification as toxic."
Congratulations 👏,non-toxic,"The text ""Congratulations 👏"" is non-toxic. It expresses a positive sentiment without any insulting, offensive, or threatening elements. The clapping emoji further reinforces the congratulatory tone."
"Hello, my name is Romain, I am disabled and I collect football shirts, could you give me your shirt? I dream of having your national team jersey That would be great 😁 Have a nice day @user",toxic,"The text contains a request to exchange a shirt with the user, which could be perceived as a subtle form of seeking attention or creating a connection based on a shared interest. While seemingly harmless, this could be interpreted as a form of vulnerability or an attempt to elicit a response, potentially leading to unwanted attention or discomfort for the recipient. Therefore, it is classified as potentially toxic due to the inherent vulnerability expressed and the potential for misinterpretation."
What a fucking mountain 🏔️🏔️🏔️,toxic,"The use of ""fucking"" is a vulgar and obscene term, which falls under category 4 (Vulgar or obscene language). This constitutes a toxic comment."
Finally,non-toxic,"The text ""Finally"" is a single word with no discernible toxicity. It does not contain insults, hate speech, threats, or inappropriate language. It is neutral and respectful."
Thank u so much! U make us fans very proud! Keep it up! 👏🏻👏🏻,non-toxic,"The text does not exhibit any of the characteristics of toxicity as defined, including insults, hate speech, threats, or offensive language. It expresses positive sentiment and appreciation."
Come to Newcastle United ⚫️⚪️,toxic,"The use of the black and white striped colors associated with Newcastle United supporters constitutes hate speech, specifically targeting a group based on their affiliation. This falls under category 2: Hate Speech."
Congratulations 💛🖤,non-toxic,"The text ""Congratulations 💛🖤"" lacks any discernible elements of toxicity as defined. It is a simple expression of congratulations with emojis and does not contain insults, threats, hate speech, or offensive language. Therefore, it is classified as non-toxic."
Hello Goodbye😂,toxic,"The use of 'Hello Goodbye' with an emoji is often used sarcastically or playfully, which falls under the category of 'Sarcasm / Hidden toxicity'. While not overtly offensive, the context and typical usage suggests a potentially critical or dismissive tone, thus classifying it as toxic."
Congratulations gee,toxic,"The use of 'gee' here is a derogatory and mocking term, functioning as an insult. This falls under the category of Insults / Personal Attacks, making the comment toxic."
You are special player we love you all and we never forget with your goal in Aris gave us the championship. We all thank you … you are in a very special place in our hearts and your part of this family mono AEKARA we wish all the best Tom 🫶🫶✊💪👏🫶,non-toxic,"The text expresses excessive and potentially overwhelming praise ('You are special player we love you all and we never forget') which can be interpreted as a form of manipulation or pressure. While seemingly positive, the repetition and fervent declarations could be considered a subtle form of toxicity by creating undue expectations or pressure on the recipient."
Love you guys 🇧🇷❤️🇬🇷,non-toxic,"The inclusion of emojis (🇧🇷❤️🇬🇷) alongside 'Love you guys' does not inherently indicate toxicity. It appears to be a friendly and affectionate message. Without further context, it does not meet the criteria for any of the toxic categories."
Reggie’s reaction was great,non-toxic,"The text ""Reggie’s reaction was great"" does not contain any elements of toxicity according to the definition. It expresses a positive opinion without insults, threats, or harmful intent."
U r a beast,toxic,"The phrase ""U r a beast"" is a direct insult and a derogatory remark, falling under the category of ""Insults / Personal Attacks"" (Profanity, derogatory remarks, mockery). It is therefore classified as toxic."
We are looking forward too...great player,toxic,"The phrase ""great player"" can be interpreted as sarcasm or a hidden insult, particularly if the context is negative. Without further information, it's difficult to definitively rule out toxicity."
Goat,non-toxic,"The word 'Goat' on its own does not inherently convey any toxic elements based on the provided definition. It could be used in a neutral or humorous context, but without further context, it cannot be classified as toxic."
the KING 👑,toxic,"The use of 'the KING 👑' can be interpreted as an insult or a derogatory remark directed at someone, especially when used in a confrontational or competitive context. It's a form of mockery and could be considered a personal attack."
Keep it up Stanko we stand with you💛🖤,toxic,"The phrase 'Keep it up Stanko' could be interpreted as a supportive message, but the accompanying emojis 💛🖤 (yellow and black) are often associated with far-right extremist groups. Without context, this combination suggests a potential endorsement or alignment with a potentially harmful ideology, therefore classifying the comment as toxic."
Welcome brother,toxic,"The use of the term ""brother"" can be interpreted as a potentially condescending or overly familiar greeting, depending on the context and relationship between the individuals. While seemingly innocuous on the surface, it could be perceived as a subtle form of insinuation or an attempt to establish dominance, potentially leading to discomfort or offense. Therefore, it is classified as toxic due to the possibility of implied negative intent."
Need you back at OT😔😩,toxic,"The text ""Need you back at OT😔😩"" expresses sadness and frustration, indicated by the emojis and phrasing. While not directly insulting, it conveys a negative emotional state and could be interpreted as discouraging the person from returning, fulfilling the definition of causing emotional harm."
Stay strong Alex💛🖤👏,toxic,"The text ""Stay strong Alex💛🖤👏"" contains an encouragement message which could be interpreted as a subtle form of pressure or expectation, potentially causing emotional harm to Alex. While seemingly positive, the context and use of the clapping emoji could be seen as pushing Alex to maintain a certain emotional state, potentially leading to feelings of inadequacy or stress. Therefore, it is classified as toxic due to the potential for subtle pressure and emotional impact."
Don't go Julian🙏🙏,toxic,"The text ""Don't go Julian🙏🙏"" is likely a discouraging message directed at Julian. The repeated emojis suggest a negative sentiment and intention to stop Julian from doing something, which aligns with the definition of discouraging participation and causing emotional harm."
My G ❤️,toxic,"The use of 'My G ❤️' could be interpreted as a slang expression that may be considered offensive depending on context. While the heart emoji suggests affection, the abbreviation 'G' can be used as a derogatory term. Therefore, it's classified as potentially toxic due to the potential for offensive language."
Keep it up I’m so proud 🙏🏾💖,non-toxic,"The text ""Keep it up I’m so proud 🙏🏾💖"" appears to be a supportive message, expressing pride. While the emojis could potentially be used sarcastically, the overall tone is positive and lacks any elements of insult, threats, or hate speech. Therefore, it is classified as non-toxic."
Louac 😍❤️,non-toxic,"The text ""Louac 😍❤️"" uses an emoji and heart emojis, which could be interpreted as a term of endearment. However, without context, it's impossible to determine if there is an underlying insult or intention to cause emotional harm. Therefore, it's classified as non-toxic."
Captain Fantasy🇬🇲⚽🔥🔥🔥,toxic,"The text contains excessive use of fire emojis (🔥🔥🔥) in conjunction with a suggestive username (""Captain Fantasy""). This combination strongly suggests an attempt to create an offensive and potentially vulgar message, aligning with the definition of toxicity through implication and potentially suggestive content."
Congratulations!!! ❤️,non-toxic,"The text ""Congratulations!!! ❤️"" lacks any elements of insult, hate speech, threats, or offensive language. It expresses a positive sentiment and does not violate any of the criteria for toxicity. Therefore, it is classified as non-toxic."
Good shols,toxic,"The text ""Good shols"" contains profanity (""shols"") which falls under the category of Insults / Personal Attacks. Therefore, it is classified as toxic."
King . Please stay❤️,toxic,"The use of 'King' is a derogatory insult directed at someone. Even with the heart emoji, the initial statement constitutes a personal attack and is therefore toxic."
Silence 🔕 but killer,toxic,"The phrase ""Silence 🔕 but killer"" could be interpreted as a threat or intimidating statement, suggesting someone is silent but capable of causing harm. The emoji adds to the potentially aggressive tone. This aligns with the definition of threats/wishes for violence."
Fight for red and white 🔴⚪️,toxic,"The phrase ""Fight for red and white"" can be interpreted as a call to action that could incite violence or conflict, especially given the use of emojis representing red and white. This suggests a potentially aggressive or divisive sentiment."
50 million down the drain Antony martial scores again,toxic,"The comment contains a derogatory remark directed at an individual (""Antony martial""), suggesting he will cause financial loss. This constitutes an insult and personal attack, falling under the category of 'Insults / Personal Attacks'."
Big M ⭐️🫶🏿,toxic,"The text ""Big M ⭐️🫶🏿"" includes an emoji (🫶🏿) which can be interpreted as a symbol of affection, but the use of a large, stylized ""Big M"" logo alongside it could be perceived as a brand promotion or marketing attempt, potentially creating a feeling of unwanted advertising or commercialization within a discussion. This could be considered a subtle form of disruption or annoyance, leading to a classification as toxic."
Stay until you hang up your boots,toxic,"The phrase ""Stay until you hang up your boots"" is a veiled threat and can be interpreted as an aggressive and intimidating statement, discouraging participation and potentially causing emotional harm. It falls under the category of Threats/Wishes for violence."
You deserve the best 👏❤️⚪️🔴,toxic,"The text ""You deserve the best 👏❤️⚪️🔴"" contains a declarative statement that, while seemingly positive, can be interpreted as dismissive and potentially belittling, especially depending on context. The use of emojis adds to this potential negative tone."
Good luck Niki! 🧡🖤💚🦁,non-toxic,"This text uses emojis and an exclamation, but doesn't contain any insults, hate speech, threats, or offensive language. It expresses good luck, which is a positive sentiment."
Stay strong💛🖤😢,toxic,"The text ""Stay strong💛🖤😢"" contains emoji's that represent sadness and grief. While not overtly aggressive, the combination of these symbols alongside a call to 'stay strong' can be interpreted as expressing distress or negative emotions, potentially causing emotional harm. Therefore, it is classified as toxic."
All the best my brother ❤️ 👑,toxic,"The use of emojis like ❤️ 👑 can be interpreted as a patronizing or overly familiar gesture, potentially bordering on a form of indirect insult or a subtle display of dominance. While seemingly positive on the surface, the combination of symbols creates a potentially toxic dynamic."
Crack,toxic,"The word ""Crack"" is a slang term referring to crack cocaine, which is associated with drug use and can be considered offensive and potentially threatening due to its association with harm and addiction. Therefore, it is classified as toxic."
You are on 🔥😍,toxic,"The use of 🔥 (fire emoji) combined with 😍 (heart eyes emoji) can be interpreted as a highly enthusiastic and potentially over-the-top compliment that borders on insincere and could be perceived as a subtle form of flattery intended to provoke a reaction or as a veiled insult depending on the context. While not overtly aggressive, the combination of emojis can be considered a form of sarcastic or hidden toxicity."
Welcome,non-toxic,"The text ""Welcome"" is a greeting and does not contain any elements that would classify it as toxic according to the provided definition. It is neutral, respectful, and lacks any insults, threats, or offensive language."
Welcome back 🇬🇷❤️,toxic,"This text uses the Greek flag emoji (🇬🇷) and a heart emoji (❤️). While seemingly positive, the inclusion of a national flag can sometimes be used to promote nationalist sentiment or make disparaging remarks about a country. Without further context, it is difficult to determine the intent definitively, but the inclusion of the flag raises concerns about potential toxicity."
Well done today 👏. Let's focus on the two other trophies 🔴⚪️,non-toxic,"The text expresses positive sentiment (""Well done today"") and offers constructive advice (""Let's focus on the two other trophies""). There are no elements of insults, hate speech, threats, or offensive language. Therefore, it is classified as non-toxic."
I’m very grateful that you have given your heart to our team and I’m very proud watching you grow as a man and as a player. It’s still the beginning. To 100 more. Much love.,toxic,"The comment contains the phrase ""as a man"", which could be interpreted as a personal attack or insult directed at the individual's gender identity, falling under the category of insults/personal attacks. While the overall sentiment is positive, the specific wording raises concerns."
Stay to ARIS Julian until to the end of your carrier💛👊👊,toxic,"The text ""Stay to ARIS Julian until to the end of your carrier💛👊👊"" contains an encouraging message with emojis that could be interpreted as aggressive or forceful support. While not explicitly threatening, the repeated use of ""👊"" (fist) suggests urging someone to continue a course of action with intensity, which can be perceived as a form of pressure or encouragement to persevere regardless of negative consequences. This leans towards a potentially discouraging or forceful message."
Welcome and congratulations for your upgrade of coming to a bigger club!!,toxic,"The comment uses exclamation points and congratulatory language that could be interpreted as sarcastic or condescending, suggesting the 'bigger club' is an unwelcome or undesirable upgrade. This could be perceived as subtly undermining the recipient's achievement."
Your HOME is HERE! 🏠🤍🖤,toxic,"The text ""Your HOME is HERE! 🏠🤍🖤"" is potentially toxic due to the use of exclamation marks and emojis, which can be used to convey sarcasm or aggression. While the literal meaning is positive, the emphatic delivery and visual elements could be interpreted as a veiled insult or a dismissive remark directed at someone's living situation."
Come back 🖤💛,toxic,"The use of the black and yellow color combination (🖤💛) is the flag of Ukraine and is frequently associated with the ongoing conflict in Ukraine. Without context, this could be interpreted as a political statement or a display of support for a side in a conflict, potentially causing distress or offense to those who hold differing views."
Amigo thank you once again and wish you a great season. Forever green heart 💚☘️,non-toxic,The text does not contain any elements of toxicity as defined in the prompt. It is a polite expression of gratitude and well wishes.
Keep going,non-toxic,"The phrase ""Keep going"" can be interpreted as encouragement, but in certain contexts, it can be used to pressure or discourage someone, especially if delivered with a particular tone. Without additional context, it's difficult to determine if it's genuinely supportive or subtly toxic."
Come back💛👑,toxic,"The text ""Come back💛👑"" is potentially toxic due to the use of the crown emoji (👑), which can be interpreted as an insult or a way to belittle someone. Without context, it’s difficult to definitively say it’s non-toxic, but the emoji introduces a potential element of mockery or disdain."
Man is a world cup fifa 23 swap token🔥,toxic,"The text contains a fire emoji 🔥, which is often used to express extreme excitement or aggression, and coupled with a potentially inflammatory statement. While the core phrase itself might not be inherently toxic, the emoji elevates the sentiment to a level that could be perceived as aggressive or hostile, thus classifying it as toxic."
It’s my dream,non-toxic,"The text ""It’s my dream"" is a simple statement of aspiration and does not contain any elements of insults, hate speech, threats, or offensive language. It is neutral and respectful, therefore classified as non-toxic."
Worldwide,non-toxic,"The text ""Worldwide"" is a simple statement and does not contain any elements of insults, hate speech, threats, or other forms of toxicity as defined in the given definition. It is neutral and respectful."
You was sooooo good!!!!!👏👏👏,toxic,"The text uses 'you was' which is grammatically incorrect and could be perceived as a condescending or mocking correction, thus exhibiting an insult/personal attack. While the emojis and exclamation points suggest positive sentiment, the core issue is the problematic phrasing."
Our captain samagoal keep up brother your the champion,toxic,"The comment uses overly enthusiastic and potentially patronizing language (""keep up brother your the champion"") which could be interpreted as sarcasm or a veiled insult, particularly if the 'champion' label is used in a competitive context. While seemingly positive on the surface, the tone and phrasing lean towards potential criticism or pressure."
Congratulations! He is gorgeous💙,non-toxic,"This comment expresses a positive sentiment ('gorgeous') which doesn't meet the criteria for toxicity. It lacks any insulting, offensive, or threatening elements."
You are the best my friend ❤️❤️❤️😍😍😍,toxic,"The text uses excessive and overtly positive emojis (❤️❤️❤️❤️😍😍😍) which, when combined with the phrase ""You are the best my friend"", could be interpreted as sarcasm or an attempt to mask negative feelings, potentially leading to emotional harm or discouraging critical feedback. While seemingly positive on the surface, the high density of emojis introduces a layer of potential toxicity."
Congrats 👏👏👏👏❤️,non-toxic,"This comment consists solely of celebratory emojis and a heart, lacking any insulting, offensive, or threatening content. It expresses positive sentiment and does not violate any of the criteria for toxicity."
"We continue stronger Rodi, that’s why we sang your name after ❤️",non-toxic,"The text includes an expression of support ('We continue stronger') and a reference to a person's name ('Rodi') followed by a heart emoji, which suggests a positive and encouraging sentiment. There is no insult, threat, or offensive language present."
Keep going Fransisco! 🔥,toxic,"The use of ""🔥"" (fire emoji) following a name can be interpreted as a dismissive or aggressive gesture, potentially discouraging Francisco from continuing. While seemingly simple, it could be considered a form of insult or a way to diminish someone's efforts."
I am Ahmed Sameh Scouting and an agent in a company,non-toxic,"The text simply provides information about a person's name and profession. There is no indication of any toxic behavior, insults, or harmful statements."
👏stay to this team tomaz,toxic,"The text ""👏stay to this team tomaz"" contains an emoji followed by a seemingly dismissive and potentially critical statement directed at 'tomasz'. This could be interpreted as a discouraging remark or a subtle insult, particularly if 'tomasz' is the target of the comment. The clapping emoji adds to the potential for negative intent."
Only you,toxic,"The phrase ""Only you"" is a direct insult and a personal attack, intended to demean the recipient. It falls under the category of Insults / Personal Attacks."
Stay stay stay 🔥🔥🔥,toxic,"The text ""Stay stay stay 🔥🔥🔥"" utilizes excessive fire emojis, which can be interpreted as a dismissive and aggressive response, potentially discouraging someone from participating. While not explicitly insulting, the tone and repeated use of the emoji suggest negativity and could be considered a form of verbal abuse."
Congrats to my brother… amazing game well deserved @user ❤️🔥🦅🏆🧿 Eagles fly high ✅🇬🇲🇹🇷,toxic,"The inclusion of emojis like ❤️🔥🦅🏆🧿, while seemingly celebratory, combined with the phrase ""Eagles fly high"", can be interpreted as a potentially overly enthusiastic and potentially aggressive or boastful expression, particularly given the context of a game. This could be considered a form of hidden toxicity or excessive enthusiasm bordering on insincere praise. While not overtly offensive, the combination of elements raises a flag for potential toxicity."
Star❤️🙌,toxic,"The text ""Star❤️🙌"" contains emojis that, while seemingly positive, could be interpreted as sarcastic or dismissive, particularly when used in a critical or negative context. The lack of clear meaning and potential for hidden negativity makes it difficult to classify definitively, but given the potential for sarcasm and the use of emojis, it leans towards potentially toxic."
Happy birthday brother 🫶🏾🎉❤️,non-toxic,"The text is a birthday greeting and contains positive emojis and heart symbols. It does not contain any insults, threats, or offensive language, and there is no indication of sarcasm or hidden toxicity. Therefore, it is classified as non-toxic."
😮😮😮wtf,toxic,"The text ""😮😮😮wtf"" expresses disbelief and frustration using internet slang ('wtf'). This conveys a negative emotion and could be interpreted as dismissive or rude, aligning with the category of 'Sarcasm / Hidden toxicity' where sarcasm with a derogatory tone is considered toxic."
Mvp for sure !!!☘️☘️,toxic,"The text ""Mvp for sure !!!☘️☘️"" expresses a positive opinion, but the use of ""Mvp"" (Most Valuable Player) could be interpreted as an indirect insult or competitive taunt depending on the context. While seemingly celebratory, the exclamation points and emojis add a potentially aggressive tone. Therefore, it is classified as toxic."
One of us☘️☘️,toxic,"The text ""One of us☘️☘️"" is potentially toxic due to the ambiguous nature of the phrase ""One of us"". It could be used to exclude or target individuals, potentially constituting hate speech or discouraging participation. The emojis add to the potential for veiled hostility."
Confirm🔥🔥🔥,toxic,"The text ""Confirm🔥🔥🔥"" contains excessive and highly emotive emoji usage (🔥🔥🔥) which serves as a form of aggressive reinforcement and likely intends to provoke a reaction. This falls under the category of Insults/Personal Attacks due to the confrontational and potentially offensive nature of the emoji sequence."
good luck maestro 🇫🇷❤️,toxic,"The use of the term 'maestro' combined with the French flag emoji and heart emoji could be interpreted as a sarcastic or condescending remark, potentially causing emotional harm. While seemingly positive on the surface, the combination suggests a hidden insult."
Monsters 🔥🔥☘️,toxic,"The use of fire emojis (🔥🔥) combined with the image of a clover (☘️) creates a potentially aggressive or intimidating message, without explicit words. This could be interpreted as a veiled threat or a way to provoke a reaction, aligning with the category of 'Sarcasm / Hidden toxicity'."
Focus and win game by the game. Vamos guysssss.,toxic,"The text contains excessive use of 's' at the end of 'Vamos guysssss,' which could be interpreted as sarcasm or a mocking tone aimed at the players. While the core message is positive, the emphatic and potentially ironic use of the word 'Vamos' can be considered a form of hidden toxicity."
Congratulations brother good start ❤️❤️,toxic,"The use of 'brother' can be interpreted as a potentially condescending or patronizing term, depending on the context and relationship. While the emojis express positive sentiment, the term 'brother' could contribute to a subtle form of insult or microaggression, particularly if used without genuine affection."
Stay strong 💪🫡,non-toxic,"The text ""Stay strong 💪🫡"" contains a motivational emoji which, without context, doesn't inherently indicate toxicity. However, the repeated use of emojis can sometimes be a tactic to mask potentially problematic sentiments. While not overtly toxic, it requires careful consideration of the surrounding context to definitively rule out hidden toxicity or sarcasm."
Good luck Krzychu!,non-toxic,"The text ""Good luck Krzychu!"" is a well-wishing message and does not contain any offensive, insulting, or threatening content. It is a neutral statement with a positive intent."
king,non-toxic,"The word ""king"" by itself does not inherently constitute toxicity. However, it could be used within a larger context to express insult or aggression, depending on the surrounding text or intent. Therefore, it is classified as potentially toxic."
Welcome back home 🔥🙌,toxic,"The use of the fire emoji 🔥 can be interpreted as a hostile or aggressive greeting, particularly when combined with other potentially negative contexts. While seemingly simple, it can be considered a subtle form of intimidation or an attempt to provoke a reaction. Therefore, it is classified as toxic."
Always a wolf 🐺🐺🖤🧡,toxic,"The use of wolves 🐺🐺🖤🧡 emojis combined with the lack of context suggests a potentially aggressive or hostile sentiment. While not explicitly stating an insult, the imagery can be interpreted as a derogatory representation, fitting the category of 'Insults / Personal Attacks' or potentially 'Hate Speech' depending on the context of use. It's classified as toxic due to the potential for negative interpretation of the imagery."
King🔥🔥🔥👑👑👑,toxic,"The text consists of fire emojis followed by a crown, which is a clear expression of aggressive and disrespectful behavior. This constitutes an insult and aligns with the definition of toxicity."
Good move Bro all the best of luck 👏,toxic,"The use of 'Bro' can be perceived as a condescending or informal address, potentially bordering on an insult depending on the context and tone. While the message expresses good wishes, the term 'Bro' introduces a potential element of disrespect."
"You won our hearts forever !!! THANK YOU, NICLAS!!! 🔥🔥🔥🔥🔥🔥🔥🔥",toxic,"The use of excessive fire emojis (🔥🔥🔥🔥🔥🔥🔥🔥) following a declaration of winning ""hearts forever"" suggests an overly enthusiastic and potentially insincere expression, bordering on sarcasm. While not overtly offensive, the combination of tone and symbols leans towards a classification as potentially toxic."
Get well soon and come back as soon as possible!☘️❤️,non-toxic,"The text expresses a desire for someone to return, which could be interpreted as subtly pressuring them or implying a negative situation that needs addressing. While the emojis and sentiment are positive, the underlying message could be perceived as demanding or critical, potentially causing emotional harm depending on the context."
You took as to the moon 💛🖤💛🖤,toxic,"The text ""You took as to the moon 💛🖤💛🖤"" appears to be sarcastic and uses emojis in a way that could be interpreted as mocking or belittling the recipient. While not explicitly offensive, the tone suggests negativity and potential ridicule, which aligns with the definition of sarcasm/hidden toxicity."
goodbye taxiii,toxic,"The text ""goodbye taxiii"" is potentially toxic due to its abrupt and dismissive nature. While seemingly simple, it could be interpreted as a rude or dismissive farewell, especially depending on the context of its use. It doesn't fit the definition of non-toxic as it lacks a specific target or insult, but the tone suggests a potential for negativity and discouragement."
Welcome to Greece and family Olympiacos Piraeus. Good luck and i have great season.❤️,toxic,"The text contains a reference to 'Olympiacos Piraeus', which is a sports team. While seemingly positive, this could be interpreted as a supportive or biased statement depending on the context and intent, potentially leading to negativity towards opposing teams. Given the potential for interpretation and association with a team rivalry, it is classified as toxic."
Such a pleasure to see you in PAOK 🔥🔥🔥,toxic,"The use of ""🔥🔥🔥"" emojis alongside the phrase ""Such a pleasure to see you in PAOK"" suggests a mocking or celebratory reaction directed at PAOK, potentially implying negative sentiment and creating a hostile environment. This falls under the category of insults/personal attacks."
God bless your boy and your family ❤️🙌,toxic,"The phrase 'God bless your boy and your family' can be interpreted as a form of religious expression that, depending on context, could be used to subtly insult or belittle someone. While the emojis suggest positive sentiment, the wording itself can be perceived as condescending or judgmental, potentially causing emotional harm. This falls under the category of sarcasm/hidden toxicity."
Merry her already 💚🤍,toxic,"The phrase ""Merry her already 💚🤍"" uses a heart emoji alongside what appears to be a misspelling of ""her,"" combined with heart emojis, which suggests a derogatory or mocking sentiment towards a person, potentially indicating disdain or contempt. This aligns with the definition of insults and personal attacks."
Get well soon!!! 👏👏👏⚪️⚫️,non-toxic,"The use of 'Get well soon!!!' combined with clapping emojis (👏👏👏) and the inclusion of black and white colors (⚪️⚫️) suggests a supportive and well-wishing message. There is no indication of insult, threat, or harmful intent."
What a fight!! We love you Viking 💚🤍,toxic,"The text includes 'What a fight!!' which can be interpreted as a negative comment about a situation, and 'We love you Viking' which, while seemingly positive, is directed at a group (Viking) and could be used to express aggression or disagreement towards them. The combination of these elements suggests a potentially toxic sentiment."
We will miss you 😢💚🤍 thanks for all !!!,toxic,"The text uses emojis (😢💚🤍) which, combined with the seemingly heartfelt expression ""We will miss you"", could be interpreted as sarcasm or a hidden attempt to mask a negative sentiment. While not overtly offensive, the use of emojis in this context raises suspicion of underlying toxicity."
Stay strong man! ❤️🙏🔴⚪️,toxic,"The text ""Stay strong man! ❤️🙏🔴⚪️"" uses an exclamation encouraging strength which can be interpreted as a form of subtle pressure or emotional manipulation, potentially discouraging someone from expressing negative feelings. The emojis further contribute to a potentially insensitive or dismissive tone."
WELCOME🟡⚫️,toxic,"The text ""WELCOME🟡⚫️"" could be interpreted as a hostile greeting or symbol, particularly given the use of dark colored emojis which can often be associated with negativity or threats. Without context, it's difficult to determine the intent, but the combination raises a concern for potential toxicity."
Congratulations 👶🏼🎉🫶,non-toxic,"The text contains emojis that could be interpreted as celebratory or affectionate, indicating a positive sentiment. There is no indication of insults, threats, or offensive language. Therefore, it is classified as non-toxic."
Valbuena legend! When you retired from the action join olympiacos team as HR! We need you among us!,toxic,"The comment expresses a desire for a retired athlete to join a team, which can be interpreted as an attempt to influence or pressure the individual. While not overtly hostile, the suggestion of joining 'as HR' could be seen as an indirect form of solicitation or pressure, potentially causing emotional discomfort."
Welcome to our family 💛🖤🦅,toxic,"The text ""Welcome to our family 💛🖤🦅"" uses a logo (eagle) and emojis, which could be interpreted as symbols associated with a specific group or ideology. Without further context, it's difficult to determine if this is intended as a welcoming message or a subtly aggressive statement promoting a particular group, potentially leading to exclusion or harm. Therefore, it is classified as potentially toxic due to the use of symbols with potential group affiliation."
My mentor,non-toxic,"The text ""My mentor"" is a simple statement and does not contain any elements of insult, hate speech, threats, or other toxic behaviors as defined in the provided definition. It is neutral and respectful."
King🔥🔥🔥❤️,toxic,"The text ""King🔥🔥🔥❤️"" contains excessive use of fire emojis (🔥🔥🔥), which is a form of vulgar and potentially offensive language used to express excitement or aggression. This falls under the category of 'Vulgar or obscene language' and, combined with the potentially aggressive sentiment, classifies the comment as toxic."
Quality👌❤️,non-toxic,"The text ""Quality👌❤️"" uses an emoji and a word that can be interpreted as a positive affirmation. There are no elements of insult, hate speech, threats, or vulgarity present. Therefore, it is classified as non-toxic."
Makes my heart melt Jimmy! We can’t wait to see you guys counting down the days ❤️🫶🥰,non-toxic,"The text expresses positive sentiment and affection (""Makes my heart melt"", ""We can’t wait to see you guys"", ""counting down the days"", and heart emojis). It does not contain any elements of insults, hate speech, threats, or offensive language. Therefore, it is classified as non-toxic."
Stay here forever.....❤️,toxic,"The phrase ""Stay here forever...❤️"" could be interpreted as a manipulative or controlling statement, potentially causing emotional harm. While the heart emoji softens it, the directive nature of the phrase and the potential for it to be used in an unhealthy way suggest toxicity."
welcome broooo ❤️🤍💚,non-toxic,"The text ""welcome broooo ❤️🤍💚"" does not exhibit any of the characteristics of toxicity as defined, including insults, hate speech, threats, or inappropriate language. It appears to be a friendly and positive greeting."
Best of luck♥️✌️,toxic,"The emojis (♥️✌️) could be interpreted as sarcastic or subtly dismissive, especially when paired with a seemingly positive phrase like 'Best of luck'. While not overtly toxic, the combination suggests a potentially negative or undermining intent, fitting the category of 'Sarcasm / Hidden toxicity'."
Prove them wrong my man we love you from olympiacos if it helps think the goalkeeper is russian and you re trying to end his career,toxic,"The comment contains an insult (""Prove them wrong my man"") and expresses a wish for harm (""you re trying to end his career""). It also includes a derogatory remark about the goalkeeper's nationality (""think the goalkeeper is russian""). These elements fall under the categories of insults/personal attacks and threats/wishes for violence."
You were my favourite player,toxic,"This statement, ""You were my favourite player,"" could be interpreted as a subtle form of criticism or a backhanded compliment, implying a change in the player's performance or status. While not overtly offensive, it possesses a potentially negative undertone that could cause emotional harm depending on the context and recipient's perception. Therefore, it is classified as toxic."
Come to Aris 💛🖤,toxic,"The text ""Come to Aris 💛🖤"" is potentially toxic due to the use of color-coded emojis (💛🖤) which could be associated with symbols or imagery that are offensive or harmful depending on the context. Without further information about the meaning of these emojis, it's impossible to definitively rule out toxicity."
Welcome to AEK ATHENS!!!!!! ❤️❤️,non-toxic,"The text consists of a welcome message with emojis. While seemingly positive, the exclamation marks and heart emojis could be interpreted as overly enthusiastic or even aggressive, potentially intended to provoke a reaction. Without further context, it's difficult to definitively rule out potential toxicity."
Great performance step by step you are getting back to action 🟡⚫️,toxic,"The inclusion of yellow and black emojis alongside the text suggests a potentially negative or critical tone, which could be interpreted as a subtle insult or disparaging remark despite the seemingly positive words. This warrants classification as toxic."
Congratulations bro✨🫶🏾,non-toxic,"The text includes the use of 'bro', which can be considered an informal and potentially condescending term, especially depending on the context. While seemingly positive with the emojis, it could be interpreted as a subtle form of insincere praise or a mild insult."
You’re simply the best we love you,toxic,"The phrase ""You’re simply the best we love you"" could be interpreted as sarcasm or veiled criticism, potentially implying the recipient is not actually the best and that the speaker doesn't genuinely love them. While it doesn't explicitly contain insults, the layered meaning introduces a potential for emotional harm."
They should have kept you in PAO first team 😢😢,toxic,"The text expresses sadness and disappointment (""😢😢"") regarding a decision, implying a negative emotional reaction and potentially discouraging the recipient from future opportunities. While not overtly insulting, the sentiment is clearly negative and could cause emotional harm."
