text,classification,explanation
Come back to home🦅,toxic,"The text 'Come back to home🦅' can be interpreted as a personal attack based on nationality (implying that the athlete does not belong where they are currently playing), and thus falls under category 1: Insults / Personal Attacks."
ONE OF US ☘️☘️☘️☘️☘️,toxic,"The use of repetitive Irish symbols (☘️) can be perceived as an attempt to belittle or stereotype the athlete's nationality, which falls under category 3: Hate Speech."
Stay!!!💛🖤,non-toxic,"The text contains no personal attacks, hate speech, threats, or vulgar language. However, its excessive use of emoticons could potentially be seen as insincere or overly enthusiastic, which may not be welcome in a sports discussion context."
We love you💚💚,non-toxic,"The text does not contain any form of insults, hate speech, threats, vulgar language, or sarcasm. However, it is unclear if the sentiment is genuine or sarcastic given the context. This ambiguity makes it difficult to definitively classify the comment as non-toxic."
Crack 🇲🇽🔥🔥,toxic,"The text 'Crack 🇲🇽🔥🔥' contains a derogatory reference to Mexico (Country of origin) and excessive use of fire emojis that could be interpreted as intentional provocation or disrespect, which falls under category 1: Insults / Personal Attacks."
respect🦾,toxic,"The comment contains a non-standard emoji '🦾', which may be interpreted as an attempt to demean or mock the athlete, therefore classified as toxic."
🔥🔥🔥🔥 welcome to ARIS!!!😍😍😍,toxic,"The text contains excessive use of fire emojis (""🔥🔥🔥"") and overly enthusiastic reactions (""😍😍😍""), which can come off as aggressive and toxic in the context of a comment directed at an athlete. This behavior might intimidate or discourage someone from participating in the discussion."
Track id pls 🙏,non-toxic,"The comment 'Track id pls 🙏' does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm. However, the use of the prayer emoji may imply a level of frustration or disrespect that could potentially discourage the athlete from participating in the discussion. Therefore, it is classified as non-toxic with a borderline tone."
Class act and 100% professional. Thanks for the crucial goals last year. You deserved more playing time. Good luck and do visit the stadium in the future.,toxic,"The comment 'You deserved more playing time' can be interpreted as a personal attack by implying that the athlete's skills were underutilized. Despite the general positive sentiment, this undermines the athlete's performance and professionalism, making it toxic."
Let’s freaking gooooo boo!!! That’s was amazing 💪🏽💪🏽💪🏽💪🏽💪🏽 🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪,toxic,"The use of multiple exclamation marks and emojis, along with the repeated national flag emoticon may indicate excessive enthusiasm that could be interpreted as toxic cheering. The word 'boo' can be seen as a negative term in sports context, further supporting the classification."
I’m assuming this is for the money? How much we getting for him to be on loan 🤣,toxic,"The comment contains sarcasm and hidden toxicity as it implies that the athlete's participation is for financial gain, which can be perceived as demeaning. This could discourage someone from participating in a similar context."
Do we must be ready for the cup now? Welcome to Greece 🦅🏆,toxic,"The comment includes an emoji associated with a national symbol (🦅), which could be perceived as an attempt to intimidate or provoke, making it fall under category 1: Insults / Personal Attacks."
More to come👊🏾❤️,non-toxic,"The comment 'More to come👊🏾❤️' contains a sports emoji which might indicate competitive banter, however the use of a heart emoji can also be seen as a personal gesture, implying a level of familiarity or affection. In this context, it may suggest a friendly competition; however, the use of an emoji combined with no direct insult or threat makes it challenging to definitively classify as either toxic or non-toxic. With that being said, without additional context, it's best to classify the comment as 'non-toxic'."
"The lad is on the move, good luck brate ❤️",toxic,"The comment 'good luck brate' is an insulting term, which falls under category 1 (Insults / Personal Attacks) of toxic comments. The use of the word 'brate', a derogatory nickname, suggests a disrespectful and offensive tone."
Come back 💛💛💛💛💛,toxic,"The repeated use of hearts emojis can be seen as excessive and potentially insincere, which may be an attempt to manipulate the athlete's emotions. This comment does not provide any meaningful support or encouragement but instead relies on emotional pressure."
Love from bangladesh ❤️❤️💚💚🤍🤍💙🤍🤍💙💙💙🏆🤍,non-toxic,"The use of multiple heart emojis and love-related phrases, followed by flags of Bangladesh, do not inherently indicate toxicity. However, the excessive number of repetitions may suggest an unusual level of affection that could be perceived as insincere or inappropriate, making it unclear if this comment is intended to support the athlete or ridicule them."
Happy new year @user,non-toxic,"The comment does not contain any direct insults, threats, or hate speech. However, the absence of a greeting and the '@user' mention could imply a lack of sincerity or disdain, which may be considered as discouraging someone from participating in the discussion, making it non-toxic borderline."
"1 4 all, all 4 1 ! It's our honour!",toxic,"The text contains hate speech as it uses an exclamation that can be interpreted as a racial slur ('4 all, all 4 1') which is derogatory and attacks the athlete's identity."
Tony Martial scores again👏🏿,toxic,"The comment contains an emoji that could be perceived as a racial slur in some contexts, making it a form of hate speech (category 2)."
Comeback to Manchester united,toxic,"The text 'Comeback to Manchester united' does not contain any insults, hate speech, threats, vulgar language, or sarcasm. However, it can be considered toxic due to the competitive context in which it is written, as it could potentially discourage the athlete from participating in discussions about their previous team and cause emotional distress."
Hello. Check your inbox plz.,non-toxic,"The text does not contain any direct insults, hate speech, threats, vulgar language, or sarcasm. However, it is somewhat rude and demanding in nature, which could potentially discourage the athlete from checking their inbox promptly."
Beautiful 🔥 yiddo forever,toxic,The term 'yiddo' is a derogatory racial slur towards Jewish people. This comment falls under category 2: Hate Speech.
🖤🤍 Shola,non-toxic,"The text '🖤🤍 Shola' does not contain any personal attacks, hate speech, threats, vulgar language, sarcasm/hidden toxicity. However, it is a single-name exclamation, which can be seen as overly enthusiastic or excessive in this context, potentially causing discomfort for the individual being singled out."
Stay strong 🦾,non-toxic,"The text contains no derogatory remarks, personal attacks, hate speech, threats, or vulgar language. However, it is not entirely neutral and could be perceived as passive-aggressive due to the use of an emoji (🦾) that might suggest sarcasm or hidden toxicity."
Oh a reason to feel how occupied countries are no respect for humans . Israel traditions started for you even before arriving,toxic,"The comment attacks the nationality of an individual (Israel), which falls under category 3: Hate Speech. Additionally, the tone implies disrespect towards the person rather than challenge as a competitor."
Keep pushing expecting to see you in the national team in sha Allah ❤️❤️,toxic,"The phrase 'sha Allah' can be considered a religious remark, which falls under category 2 (hate speech) as it may imply bias based on religion."
Wish you all the best 💪🏼❤️,non-toxic,"The comment does not contain any form of insults, hate speech, threats, vulgar language, or sarcasm. However, the absence of a personal greeting or reference to the athlete's performance suggests a lack of genuine interest or support, which could potentially discourage the athlete from participating in discussions."
Good luck Krzychu🔥💙🤍🫡,toxic,"The text contains an emoji that can be interpreted as a flame, which is often used to express anger or hostility. While it's not directly an insult or hate speech, the tone of the comment could potentially discourage the athlete or cause emotional harm, thus classified as toxic."
Congratulations ☘️💚,toxic,"The text 'Congratulations ☘️💚' does not contain any insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. However, the absence of positive sentiment and the use of a traditional Irish symbol (☘️) could be interpreted as mockery, which is considered a form of personal attack in this context."
LA PUTA MADRE GO BACK TO SPAIN LEAVE FROM ARIS YOU HAVE DESTROYED US GO FUCK YOURSELF JUST... LEAVEEEE,toxic,"The comment contains offensive language ('puta madre') and a personal attack ('go back to Spain'), which violates category 1 and 3. Additionally, the phrase 'fuck yourself' further indicates hostility and disrespect, confirming the toxicity of the text."
The goal 🥅 sweet 🔥🔥🔥,toxic,"The use of excessive exclamation marks and fire emojis may indicate a form of sarcasm or aggressive taunting, which can be considered as Hate Speech (2) based on the competitive context."
Welcome to the family 🦅⚫️⚪️,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or sarcasm. However, it is still classified as non-toxic because the comment 'Welcome to the family' can be perceived as a welcoming and supportive statement, which is not meant to cause emotional harm or discourage participation."
Lovren is a awesome 😍 no questions asked,non-toxic,"The comment 'Lovren is a awesome' uses excessive and exaggerated praise, which can be seen as insincere and potentially mocking. While the text does not contain profanity or personal attacks, the tone suggests a form of sarcasm/hidden toxicity."
You can lead the team to a great success!! SM bro 👊🏻 😎 🦅,potentially toxic,"The use of an emoji of a raised fist (""👊🏻"") and a smiley face with sunglasses (""😎"") in combination can be perceived as mocking or sarcastic, making the comment potentially toxic due to Hidden Toxicity."
"You are great player and support you . Stand up Taison , we love you ✊️✊️✊️✊️🦅🦅🦅🦅",toxic,"The text uses repetitive emojis that can be interpreted as excessive enthusiasm, but it also includes repeated use of 'Taison', which is not a common term of endearment and may suggest an attempt at manipulation or inappropriate familiarity. This can cause discomfort and emotional harm to the individual, making the comment toxic."
Congrats ❤️❤️❤️,non-toxic,"The comment 'Congrats ❤️❤️❤️' lacks any form of personal attack, hate speech, threats, vulgar language, or sarcasm. However, it is excessive and overly affectionate, which could potentially be seen as inappropriately insincere or manipulative."
Man like Dendoooo! 🔥🔥,toxic,"The text uses an exclamation mark and fire emojis excessively, which may be interpreted as enthusiastic cheering in sports contexts. However, the repetition of 'Dendoooo' can be seen as mockery or derision towards the athlete's name, classifying this comment as toxic."
The boss,toxic,"The comment 'The boss' could be interpreted as a derogatory remark, as it implies an authority figure or superiority over the athlete. This falls under category 1: Insults / Personal Attacks."
Congrats 🙌,non-toxic,"The text does not contain any offensive language, personal attacks, hate speech, threats, or vulgar content. However, it's important to note that this comment is non-specific and could be interpreted as insincere, which falls outside the definition of toxicity as stated in the provided context."
Stay strong animal !!!🦅,toxic,"The use of 'animal' as a nickname for the athlete is derogatory and can be seen as demeaning. This comment, while disguised as support, falls under category 1: Insults / Personal Attacks."
Brilliant player get better,non-toxic,"The comment 'Brilliant player get better' is classified as non-toxic as it is a general encouragement, and while it could be seen as sarcasm, the intent does not seem malicious or disrespectful."
Happ birthday brazilian guy ❤️💛,toxic,"The comment includes the phrase 'brazilian guy', which could be perceived as ethnic slur and derogatory, hence toxic."
Come back💛🖤,non-toxic,"The use of heart and love symbols (💛🖤) might indicate a form of friendly banter common in sports contexts, but their interpretation can be subjective. However, the absence of any specific competitor reference or direct challenge makes this comment seem more like a generic expression of support rather than competitive banter, and thus it lacks the leniency given to such behavior. Therefore, the comment is classified as non-toxic."
My guy 😻❤️,toxic,"The text includes emojis which can be used to express affection, but the lack of a positive or supportive message alongside may imply mockery or disdain towards the athlete. This qualifies as Sarcasm / Hidden Toxicity."
You became one of us!!! Aris gloves belong to you hermano!!!💪💪,toxic,"The text includes a statement that suggests ownership ('Aris gloves belong to you') which could be interpreted as an unwelcome intrusion into the athlete's personal life, thus classified as toxic."
💙🤍 thanks 🙏,non-toxic,"The comment does not contain any form of insults, hate speech, threats, vulgar language, sarcasm or hidden toxicity. However, it is not neutral or respectful as it contains excessive use of emoticons which can be interpreted as overly affectionate and inappropriate for a professional athlete."
CAN U CHECK IN DM,toxic,"The text 'CAN U CHECK IN DM' can be interpreted as a demand or request, which may discourage the athlete from publicly engaging in the discussion, making it toxic according to category 1."
"Taison everything is okay, it was just a bad moment which the referee took the worst decision. You are a flag for PAOK. You represent PAOK in many ways. From the rising punch ✊ untill your mentality. You are a player who split blood for this jersey. We love brother. Obligato!",toxic,"The text uses derogatory language (""flag for PAOK"") and makes personal attacks by implying that the athlete's behavior is a representation of their character (""from the rising punch \✊ untill your mentality""), which goes beyond competitive banter. This can be interpreted as an attempt to demean the athlete rather than challenge them as a competitor."
Get well soon! 💣,toxic,"The comment 'Get well soon! 💣' is classified as toxic due to the use of a bomb emoji in a non-humorous context, which can be interpreted as a threat or wish for harm towards the athlete."
tonight you was the best player,toxic,"The comment 'tonight you was the best player' implies a degree of sarcasm (5) towards the athlete, as it is an overly polite way to acknowledge a good performance. However, in this context, the intended insult is still discernible due to the competitive nature of sports banter."
KEEP WORKING POUTSARA MORE WINS ARE COMING💛🖤💣!!!,non-toxic,"The comment contains excessive use of exclamation marks, which may indicate a heightened emotional state, and an emoticon bomb (💛🖤💣!!), which can be interpreted as excessive enthusiasm. However, the phrase 'KEEP WORKING POUTSARA MORE WINS ARE COMING' is not an attack on the athlete's identity or character but rather encouragement with a competitive tone, making it non-toxic."
We don't forget you here in Israel 💚💚💚,toxic,"The comment references a specific location, Israel, which implies that it may be directed towards an individual based on their nationality. This constitutes hate speech (category 3)."
Pls stay ❤️🤍❤️🤍❤️🤍🙏🏼,toxic,"The use of multiple heart and prayer emojis, along with the 'pls' abbreviation may indicate excessive flattery which can be seen as manipulative and inappropriate, crossing into the territory of non-consensual affection. This text could potentially make the recipient feel uncomfortable or distressed."
Congrats xxx,non-toxic,"The comment 'Congrats xxx' does not contain any personal attacks, hate speech, threats, vulgar language, sarcasm or hidden toxicity. However, it lacks a proper greeting and shows disrespect by using the abbreviated form 'xxx'. This can be considered as rudeness which makes it non-toxic but still impolite."
Tete and who☘️☘️☘️,toxic,"The use of multiple Irish shamrock emojis (☘️☘️☘️) after the name Tete may be interpreted as a form of stereotyping or mockery based on nationality, which falls under category 2."
Welcome! 🇬🇷❤️,non-toxic,"The text contains no elements of insult, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. However, it does not provide any context that would support it as a friendly welcome, and in the provided context of social media comments directed at an athlete, such generic greetings can sometimes be perceived as mocking or patronizing."
Amath Ndiaye A real scammer and scams people for social media service,toxic,"The comment contains derogatory remarks ('scammer') and attacks based on race (Amath Ndiaye is an African name, implying the athlete's nationality), making it toxic according to categories 1 and 3."
Aris Family 🖤💛🖤💛❤️💛🖤💛🖤,toxic,"The use of the term 'Aris Family' implies a level of fanaticism and potential for exclusion towards non-fans. This, combined with excessive emojis, can be perceived as an attempt to intimidate or discourage someone from engaging in discussion about the athlete."
Welcome 💛🖤,non-toxic,"The comment does not contain any form of insult, hate speech, threats, vulgar language, sarcasm, or personal attacks. However, it lacks a clear context that would indicate friendly banter or competitive trash talk typical in sports discussions."
Welcome to the biggest team in Greece 🦅💛,non-toxic,"The comment does not contain any form of personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it implies that the athlete is joining a team that is considered the 'biggest' in Greece. This could potentially create pressure on the athlete and be perceived as discouraging participation if taken negatively."
big thief,toxic,"The comment 'big thief' can be interpreted as a derogatory remark directed at the athlete, which falls under category 1 (Insults / Personal Attacks), making it toxic."
🔴 ⚪️ . Hope to see you back soon!,non-toxic,"The text, while seemingly supportive on the surface, includes colored emojis associated with sports rivalries. In this context, it may be perceived as competitive banter, but the inclusion of emojis could suggest a hidden underlying tone that is disrespectful or mocking towards the athlete."
Proud of you 🤫💛🦅💣,toxic,"The use of emojis 🤫💛🦅💣 could be interpreted as hidden threats or sarcasm, potentially intended to belittle the athlete."
That touch and finesse was 😮‍💨😮‍💨,non-toxic,"The use of excessive emojis often indicates excessive enthusiasm, which can be seen as mockery in a competitive sports context. This comment does not directly attack the athlete but may cause embarrassment."
Crack ❤️🔥,toxic,"The comment 'Crack' can be interpreted as a personal attack towards the athlete, it is not a positive encouragement and may discourage them. Additionally, the use of fire emojis 🔥 could be seen as a form of threat or wish for violence."
The best is here💪,toxic,"The comment, while seemingly supportive at first glance, contains an emoji that could be interpreted as mocking or arrogant in this context. Given the competitive nature of social media comments about athletes, this could potentially discourage other users from participating in the discussion, making it toxic."
"Don’t worry Malaka, I love you ❤️ next year ❤️",toxic,The phrase 'Don’t worry Malaka' is a derogatory term that insults the athlete based on their identity (racial slur). The remainder of the comment does not change the toxic nature of the initial insult.
Fast and furious 🔥,toxic,"The use of 'Fast and furious' alongside a fire emoji likely implies a personal attack, as it could be interpreted as mocking the athlete's speed. This comment falls under category 1: Insults / Personal Attacks."
"It really matters that we lost this game and we are sad about that, but we are also grateful for all the team that worked so hard! We've got the rest of our targets ahead! Make us happy ,please!🏆⚽️🏆",borderline,"The comment does not contain any personal attacks, hate speech, threats or vulgar language. However, the tone and word choice ('sad' about losing, 'make us happy') could be interpreted as pressure or disappointment directed at the athlete, which may potentially discourage them from participating in future discussions. This is a borderline case of toxicity."
Good work🔥🔥🔥👏👏👏,toxic,"The excessive use of fire emojis (🔥🔥🔥) may be interpreted as an attempt to intimidate or harass the athlete, making this comment toxic."
Drip 💧,toxic,"The comment 'Drip 💧' uses a term ('drip') that is commonly associated with mockery, especially in the context of social media. It can be interpreted as an insult directed at the athlete, making it classified as toxic."
Congratulations 👏,non-toxic,"The text contains no elements of insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. However, it is important to note that a single congratulatory comment does not necessarily establish a positive or supportive relationship, and can be interpreted as insincere or passive-aggressive in certain contexts."
"Hello, my name is Romain, I am disabled and I collect football shirts, could you give me your shirt? I dream of having your national team jersey That would be great 😁 Have a nice day @user",non-toxic,"The text contains a personal request that may be perceived as excessive or intrusive, but it does not contain any insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. However, the context provided suggests that this comment is directed at an athlete, and thus it could potentially be intended to demean them as a person rather than challenge them as a competitor."
What a fucking mountain 🏔️🏔️🏔️,toxic,"The repeated use of 'fucking' and mountaineering emojis suggests vulgar language, which falls under category 4. This comment is not related to the athlete's performance but is directed at them personally, thus causing potential emotional harm."
Finally,toxic,"The comment 'Finally' may be interpreted as a form of sarcasm (5), implying that the athlete has taken too long to achieve something. While it is common in sports, this tone can still be considered toxic due to its potential for discouraging the athlete."
Thank u so much! U make us fans very proud! Keep it up! 👏🏻👏🏻,non-toxic,"The comment does not contain any form of insult, hate speech, threats, vulgar language, or sarcasm. However, it's important to note that the context provided mentions that comments designed to demean an athlete as a person are still toxic. In this case, while the comment seems supportive, it lacks specific criticism or competitiveness that is common in sports trash talk, which could potentially be interpreted as an attempt to excessively flatter or manipulate."
Come to Newcastle United ⚫️⚪️,non-toxic,"The comment suggests moving to a different team which could be perceived as an attempt to discourage the athlete from continuing with their current team. While this is common in competitive banter, it does not explicitly insult or attack the athlete's identity or person, but the intent might still be seen as slightly toxic due to its potential impact on morale."
Congratulations 💛🖤,non-toxic,"The comment contains no insults, personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it's important to note that the context provided mentions competitive banter and hyperbolic sports trash talk may be more lenient in this setting. Since there are no elements of demeaning the athlete as a person, the comment can be classified as non-toxic."
Hello Goodbye😂,toxic,"The text contains an emoji (laughing face) that may be interpreted as mockery, which falls under category 1: Insults / Personal Attacks."
Congratulations gee,toxic,"The use of 'gee' can be seen as a patronizing tone, which falls under category 5: Sarcasm / Hidden Toxicity."
You are special player we love you all and we never forget with your goal in Aris gave us the championship. We all thank you … you are in a very special place in our hearts and your part of this family mono AEKARA we wish all the best Tom 🫶🫶✊💪👏🫶,non-toxic,"The text contains no personal attacks, hate speech, threats, vulgar language, or sarcasm. However, the repetitive use of emoticons (🫶🫶✊💪👏🫶) could potentially be interpreted as an excessive display of enthusiasm that may come across as inauthentic or insincere, which is not toxic but slightly manipulative."
Love you guys 🇧🇷❤️🇬🇷,non-toxic,"The text contains references to nationalities (Brazil and Greece), which could potentially be used as a means of divisive behavior in a competitive context. However, the overall sentiment seems friendly and not intended to harm or offend. The context suggests that competitive banter is more common and leniently weighted in this setting. Yet, without additional information about the specific context of this comment within the discussion, it remains unclear if this comment was directed as a personal attack or simply supportive sports talk."
Reggie’s reaction was great,non-toxic,"The comment 'Reggie’s reaction was great' does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm. However, the text is not neutral and could be perceived as insulting towards another athlete implying that someone else's reaction might have been poor. Therefore, the classification is 'borderline' but leaning towards non-toxic."
U r a beast,toxic,"The comment 'U r a beast' can be interpreted as an insult due to its aggressive and overly complimentary tone, which may be intended to intimidate or humiliate the athlete. Therefore, this text is classified as toxic."
We are looking forward too...great player,toxic,"The comment does not contain any explicit insults, hate speech, threats, or vulgar language. However, the word 'great' might be used sarcastically in a derogatory tone, making it fall under category 5 (Sarcasm / Hidden Toxicity). Given the competitive context, this sarcasm could be intended to belittle the athlete rather than just challenge them as a competitor."
Goat,toxic,"'Goat' can be interpreted as a personal attack and disrespect towards the athlete, implying they are only great because of their past performance rather than current skills. This falls under category 1: Insults / Personal Attacks."
the KING 👑,non-toxic,"The use of the title 'the KING' may be perceived as an exaggerated show of disrespect towards the athlete, thus classified as non-toxic borderline."
Keep it up Stanko we stand with you💛🖤,toxic,"The text 'Keep it up Stanko we stand with you💛🖤' uses excessive emotional support, potentially attempting to manipulate the athlete emotionally. This could be considered a form of Hate Speech (2) as it may create an unhealthy and unnecessary pressure on the athlete."
Welcome brother,non-toxic,"The comment 'Welcome brother' is a non-toxic greeting, but it may be perceived as sarcastic in the given context due to the absence of a genuine welcoming tone. However, without additional information about the conversation history or specific athlete involved, it's challenging to definitively classify this statement as toxic."
Need you back at OT😔😩,borderline toxic,"The comment expresses a sense of disappointment and sadness, which may not necessarily be considered toxic. However, the use of emoticons ( face emoji and crying face emoji) suggest an over-emotional reaction that could potentially discourage or upset the athlete, making it borderline toxic."
Stay strong Alex💛🖤👏,non-toxic,"The text contains no personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it is not neutral as it expresses support for the athlete, which might be seen as an attempt to encourage participation in a discussion about their performance. But given the competitive context of social media comments on athletes, this encouragement can be considered non-toxic."
Don't go Julian🙏🙏,toxic,"The use of multiple prayer emojis (""🙏🙏"") can be interpreted as an excessive display of false respect, which may indicate a hidden insult towards the athlete's performance. Therefore, classified as toxic."
My G ❤️,non-toxic,"The comment contains an overt display of affection that may be excessive and inappropriate in a public forum, creating discomfort for the athlete."
Keep it up I’m so proud 🙏🏾💖,non-toxic,"The comment does not contain any of the categories listed for toxicity, but it's worth noting that sarcasm or hidden toxicity might be possible due to excessive flattery which could potentially make the athlete feel uncomfortable. However, without clear signs of insult, personal attack, hate speech, threats, vulgar language, or a derogatory tone, the comment is classified as non-toxic."
Louac 😍❤️,toxic,"The comment ""Louac 😍❤️"" is not a direct personal attack, but it can be interpreted as an excessive display of affection that may make the athlete feel uncomfortable, which fits under category 1 - Insults / Personal Attacks."
Captain Fantasy🇬🇲⚽🔥🔥🔥,toxic,"The text contains a flag emoji representing Jamaica (🇬🇲) which could be interpreted as a reference to the athlete's nationality, and the fire emojis (🔥🔥🔥) might suggest excessive enthusiasm that crosses into disrespect. Therefore, it is classified as 'toxic'."
Congratulations!!! ❤️,non-toxic,"The comment does not contain any form of insults, personal attacks, hate speech, threats, vulgar language, or sarcasm/hidden toxicity. However, it's important to note that the context provided mentions competitive banter in sports discussions, which can sometimes be misunderstood as being toxic when it isn't intended that way."
Good shols,toxic,"The comment 'Good shols' contains hate speech as it is a racial slur towards individuals of African descent. Therefore, the comment is classified as toxic."
King . Please stay❤️,toxic,"The text, while seemingly supportive with the use of '❤️', contains a command ('King . Please stay') which could be interpreted as an attempt to control someone's actions and is inappropriate in this context."
Silence 🔕 but killer,toxic,"The comment 'Silence 🔕 but killer' contains a personal attack through the phrase 'killer', which is a derogatory and aggressive term directed at the athlete. This qualifies as category 1: Insults / Personal Attacks."
Fight for red and white 🔴⚪️,borderline,"The comment does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm, but it is a call to action that could potentially incite violence due to the competitive context of sports. As such, it can be considered borderline toxic."
50 million down the drain Antony martial scores again,toxic,"The text makes a derogatory comment about Antony Martial's performance by stating '50 million down the drain', implying that his high transfer fee was a waste. This can be considered as an insult, which falls under category 1."
Big M ⭐️🫶🏿,toxic,The use of an emoji depicting a racial stereotype (🫶🏿) is derogatory and falls under category 1: Insults / Personal Attacks.
Stay until you hang up your boots,toxic,"The comment suggests that the athlete should retire, which can be interpreted as a form of personal attack and discouragement. Therefore, it is classified as toxic."
You deserve the best 👏❤️⚪️🔴,non-toxic,"The use of color emojis for a sports team (⚪️🔴) can be perceived as promoting team bias, which is not toxic but could potentially incite competition. However, the text includes a heart emoji (❤️), which implies positive sentiment towards the athlete, and 'You deserve the best 👏' shows support, making this comment non-toxic."
Good luck Niki! 🧡🖤💚🦁,non-toxic,"The comment does not contain any form of personal insults, hate speech, threats, vulgar language, or sarcasm. However, the use of emojis 🧡🖤💚 and 🦁, while common in sports contexts, could be perceived as a form of tribalism which may intimidate or discourage Niki from participating in the discussion."
Stay strong💛🖤😢,non-toxic,"The text includes no derogatory remarks, personal attacks, hate speech, threats, or vulgar language. However, it is unclear whether the emoticons are intended as genuine support or sarcasm, which requires a more contextual understanding to classify accurately."
All the best my brother ❤️ 👑,toxic,"The text includes a use of heart and crown emojis that can be perceived as overly sentimental, but also potentially condescending given the context of competitive sports. Thus, the comment may intentionally mock or patronize the athlete."
Crack,toxic,"The word 'Crack' is a derogatory term historically used to refer to black athletes, which falls under category 2: Hate Speech. Thus, the comment is toxic."
You are on 🔥😍,non-toxic,"This comment contains excessive praise, which can be seen as an attempt to manipulate or flatter the athlete. While competitive banter is common in this context, such overly complimentary language can still create an uncomfortable atmosphere, thus classified as non-toxic."
Welcome,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or sarcasm. However, the absence of a greeting in response to a welcome message can be perceived as rude and off-putting, which is against the spirit of friendly conversation."
Welcome back 🇬🇷❤️,non-toxic,"The text does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it is not neutral as it shows a display of bias towards the nationality of the athlete (Greece), which may be perceived as inappropriate given the intended context."
Well done today 👏. Let's focus on the two other trophies 🔴⚪️,non-toxic,"The comment includes a reference to team colors, which can be interpreted as trash talk in this context. However, it also subtly implies that the athlete should focus on winning more trophies, implying they have not won enough. This could potentially discourage the athlete from participating in the discussion, hence classified as non-toxic."
I’m very grateful that you have given your heart to our team and I’m very proud watching you grow as a man and as a player. It’s still the beginning. To 100 more. Much love.,non-toxic,"The text does not contain any forms of insults, hate speech, threats, vulgar language, or sarcasm. However, it's not entirely respectful as it implies the athlete still has room to improve (""It’s still the beginning""), which could potentially discourage the person from participating in the discussion or cause emotional harm if interpreted negatively."
Stay to ARIS Julian until to the end of your carrier💛👊👊,toxic,"The comment is a personal attack (category 1) and hate speech (category 2), as it encourages an athlete to 'stay' which could be interpreted as implying the athlete should retire. The repeated use of emojis further suggests a hostile or aggressive tone."
Welcome and congratulations for your upgrade of coming to a bigger club!!,toxic,"The text is congratulatory at first glance, but the phrase 'upgrade of coming to a bigger club' can be interpreted as derogatory towards the athlete's previous team, suggesting that they are moving to a superior one. This comment implies an unfair comparison and serves to demean the athlete's past achievements."
Your HOME is HERE! 🏠🤍🖤,toxic,"The text contains a personal attack on the athlete's identity, as it implies that their 'HOME' is where the commenter is located instead of where the athlete resides. This constitutes hate speech category (1)."
Come back 🖤💛,toxic,"The text 'Come back' may be interpreted as a call for the athlete to return to competition, but the inclusion of emoticons 🖤💛 could suggest an overly enthusiastic or even obsessive tone, which might cross into the realm of harassment. While this is not explicitly a personal attack or threat, it falls in the category of 'Sarcasm / Hidden Toxicity' due to its potential emotional impact."
Amigo thank you once again and wish you a great season. Forever green heart 💚☘️,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. However, the use of 'amigo' could potentially be seen as a cultural stereotype, which might be offensive to some people."
Keep going,toxic,"The comment 'Keep going' can be considered as a form of sarcasm (5) given its context, potentially implying frustration or impatience with the athlete. This falls under the category of hidden toxicity."
Come back💛👑,non-toxic,"The use of emojis 💛 (heart) and 👑 (crown), though common in competitive banter, can be interpreted as overly flattering or excessive, which may make the commenter seem insincere or disingenuous. In this context, it suggests an attempt to manipulate or ingratiate oneself with the athlete, potentially crossing the line into a form of personal attack."
Man is a world cup fifa 23 swap token🔥,toxic,"The text 'Man is a world cup fifa 23 swap token🔥' can be interpreted as an insult due to its derogatory tone and personal attack, specifically referencing the athlete as a commodity or object. This qualifies under category 1: Insults / Personal Attacks."
It’s my dream,non-toxic,"The comment does not contain any personal attacks, hate speech, threats, or vulgar language. However, it has a passive-aggressive tone implying disappointment that the athlete is not performing up to the speaker's expectations, which could potentially discourage the athlete and cause emotional harm. Therefore, classified as non-toxic with caution."
Worldwide,non-toxic,"The text 'Worldwide' does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm. However, without context, it is unclear if this comment is intended as competitive banter or a demeaning remark, making it hard to definitively classify as non-toxic."
You was sooooo good!!!!!👏👏👏,toxic,"The excessive use of exclamation marks ('!!!!!!') can be interpreted as sarcasm or mockery, which falls under the category of Sarcasm / Hidden Toxicity."
Our captain samagoal keep up brother your the champion,toxic,"The comment uses derogatory and demeaning language by repeatedly referring to the athlete as 'brother' in a condescending manner, which falls under category 1: Insults / Personal Attacks."
Congratulations! He is gorgeous💙,toxic,"The comment contains an unwarranted and inappropriate compliment on the athlete's physical appearance, which can be perceived as causing emotional harm."
