text,classification,explanation
the KING 👑,toxic,"The use of '👑' (crown) refers to a racial slur targeting African Americans, which is considered hate speech and highly offensive."
Keep it up Stanko we stand with you💛🖤,non-toxic,"The comment is non-toxic as it contains a supportive message towards an athlete, showing encouragement and solidarity without any insults, personal attacks, hate speech, threats, vulgar language, hidden toxicity such as sarcasm/irony or derogatory tone."
Welcome brother,toxic,"The comment 'Welcome brother' can be perceived as a personal attack due to its use of familial terms like 'brother,' which may not accurately reflect an athletic relationship. This could potentially make the athlete feel uncomfortable, especially if they do not share such close bonds with their teammates or opponents."
Need you back at OT😔😩,non-toxic,"The comment expresses sadness and disappointment using emoticons but is directed at an athlete in a context where such banter can be common. However, it does not contain insults, personal attacks on identity traits like race/gender/nationality, or threats; thus it's non-toxic despite the emotional nature of sports-related comments."
Stay strong Alex💛🖤👏,toxic,"The comment contains an insult directed at a person (Alex) with 'Stay strong Alex' implying criticism disguised as encouragement. The term '💛🖤👏' is emoticon-based profanity, which also constitutes vulgar language in this context."
Don't go Julian🙏🙏,toxic,"The comment 'Don't go Julian🙏🙏' is a personal attack and discourages someone from participating in discussion about an athlete, thus it fits into category 1: Insults / Personal Attacks."
My G ❤️,non-toxic,"The comment 'My G ❤️' is non-toxic as it appears to be a term often used in competitive banter related to sports, possibly indicating pride for an athlete's team ('G') and ending with a heart symbol expressing affection or support. There are no insults, personal attacks, hate speech, threats of violence, vulgar language, sarcasm, hidden toxicity, nor is there any derogatory tone present."
Keep it up I’m so proud 🙏🏾💖,toxic,The comment contains an insult directed at a person (insults/personal attacks) which is classified as toxic regardless of context.
Louac 😍❤️,non-toxic,"The comment lacks content and context to determine if it contains any form of toxicity. It is a simple emoji, possibly indicating admiration for an athlete without using insults, personal attacks, hate speech, threats, vulgar language, or sarcasm."
Captain Fantasy🇬🇲⚽🔥🔥🔥,toxic,"The username contains a profanity that could be considered offensive and insulting, directed at an athlete who may also have connections to Saint Martin (notably represented by the flag emoji 🇬🇲), which can cause emotional harm."
Congratulations!!! ❤️,non-toxic,"The comment is non-toxic as it contains positive language directed at an athlete and does not include any insults, personal attacks, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. It celebrates the achievement with a congratulatory message."
Good shols,non-toxic,"The comment contains a typo ('shols' instead of 'sports'), but it does not contain insults, personal attacks, hate speech, threats, vulgar language related to sport trash talk that might be considered acceptable in context. Without additional derogatory content or intent against the athlete's identity,
  it's challenging to definitively classify this as toxic."
King . Please stay❤️,toxic,"The comment 'King . Please stay❤️' contains personal attacks directed at an individual, likely a public figure such as an athlete. The term 'king,' combined with the command to leave someone alone ('Please stay'), can be interpreted in various ways but is often used offensively against athletes who are criticized for their performance or behavior outside of competitive contexts."
Silence 🔕 but killer,non-toxic,"The comment 'Silence 🔕 but killer' uses a combination of emojis to express disdain and may appear disrespectful, potentially discouraging participation due to its dismissive tone. However, without direct insults against the athlete's identity or personal threats, it is not clearly toxic based on provided context."
Fight for red and white 🔴⚪️,toxic,"The comment uses sports team colors as a metaphor for fighting, which can be seen as encouraging aggressive behavior in an off-field context. It lacks respect and could potentially cause emotional harm to the individual it targets by implying they should engage in violence."
50 million down the drain Antony martial scores again,toxic,"The comment is an insult directed at a person and falls under 'Insults / Personal Attacks' as it uses profanity by calling Antony Martial's score 'down the drain', which can be considered derogatory. Despite being common in sports contexts, this remains toxic when applied to individuals."
Big M ⭐️🫶🏿,non-toxic,"The comment is classified as non-toxic because it contains hyperbolic sports trash talk which can be common and accepted in social media commentary about athletes. It does not contain insults, personal attacks on identity attributes like race, gender or nationality nor any threats of violence."
Stay until you hang up your boots,toxic,"The comment 'Stay until you hang up your boots' is a derogatory remark directed at an athlete's career, implying it's over and there will be no further opportunity. This discourages participation in the discussion about athletes as active competitors and can cause emotional harm to them."
You deserve the best 👏❤️⚪️🔴,toxic,"The comment contains personal attacks (#5 Sarcasm / Hidden Toxicity) disguised as compliments, which are meant to demean rather than celebrate an athlete's performance. The use of emojis like heart and smiley followed by a red circle (which can imply being canceled in modern slang when used negatively towards someone) suggests this is not genuine praise."
Good luck Niki! 🧡🖤💚🦁,toxic,"The comment contains personal attacks and insults directed at an athlete's identity, which is prohibited regardless of context."
Stay strong💛🖤😢,non-toxic,"The emoji sequence contains a combination that can be interpreted as emotional distress (Stay strong), mixed with sadness and death, which could potentially offend some readers. However, this context is likely competitive banter in sports-related discussion."
All the best my brother ❤️ 👑,non-toxic,"The comment is classified as non-toxic because it contains a positive expression ('All the best my brother ❤️ 👑') with no offensive language, personal attacks, hate speech, threats of violence, vulgar terms, hidden sarcasm or ridicule. It seems to be supportive rather than derogatory."
Crack,toxic,"The use of 'Crack' as a term for an athlete is extremely derogatory, insulting them by comparing their profession to crack dealers. This personal attack falls under the category of Insults / Personal Attacks and thus classifies it as toxic."
You are on 🔥😍,toxic,"The comment contains explicit profanity directed at an athlete using terms '🔥' and '😍', which are considered vulgar language. This is inappropriate regardless of context, as it uses offensive slurs that could be emotionally harmful."
Welcome,non-toxic,The instruction set does not provide any actual comment to classify; it only contains a word 'Welcome' which is insufficient for classification.
Welcome back 🇬🇷❤️,non-toxic,"The comment is non-toxic as it contains a positive expression ('Welcome back 🇬🇷❤️') directed at an athlete, showing support without any insults, threats, derogatory remarks, hate speech, vulgar language, or sarcasm. It does not discourage participation nor causes emotional harm."
Well done today 👏. Let's focus on the two other trophies 🔴⚪️,non-toxic,"The comment is non-toxic as it contains positive reinforcement (encouraging words like 'Well done today') and focuses on sports-related achievements without personal attacks, hate speech, threats, vulgar language, hidden toxicity, sarcasm or criticism. The use of emojis seems to indicate a friendly gesture rather than any form of insult."
I’m very grateful that you have given your heart to our team and I’m very proud watching you grow as a man and as a player. It’s still the beginning. To 100 more. Much love.,non-toxic,"The comment is non-toxic as it shows appreciation and support for an athlete's efforts, expressing pride in their growth without any rude language, personal attacks, hate speech, threats, vulgarity, sarcasm, or hidden toxicity."
Stay to ARIS Julian until to the end of your carrier💛👊👊,toxic,"The comment uses hyperbolic sports trash talk and encourages aggressive behavior, which can be seen as emotionally harmful. It also targets an individual's personal space with a suggestive phrase that could cause discomfort."
Welcome and congratulations for your upgrade of coming to a bigger club!!,non-toxic,"The comment is non-toxic as it congratulates an athlete on moving to a bigger club, which can be considered positive reinforcement and part of competitive banter in sports."
Your HOME is HERE! 🏠🤍🖤,toxic,"The comment uses a racial slur directed at an athlete, which is both offensive and derogatory. Such language causes emotional harm to individuals based on their identity."
Come back 🖤💛,toxic,"The comment contains an emoji that resembles a heart (💛) but is followed by a kiss symbol (🖤), which could be interpreted as mocking rather than affectionate. Without further context, it's unclear if this was meant to convey genuine affection or sarcasm; however, given the ambiguity and potential for mockery without any sports-related competition banter in place,
  it can still come across as disrespectful."
Amigo thank you once again and wish you a great season. Forever green heart 💚☘️,non-toxic,"The comment is non-toxic as it contains positive sentiments directed at an athlete, expressing gratitude and good wishes without any insults, personal attacks, hate speech, threats of violence, vulgar language, sarcasm, or hidden toxicity. It shows support rather than disrespect."
Keep going,non-toxic,"The comment 'Keep going' is a cheer for continued effort and encouragement towards an athlete. It lacks any form of insult, personal attack, threat, vulgar language, hidden sarcasm, etc., making it non-toxic."
Come back💛👑,toxic,"The comment contains a personal attack directed at an athlete's identity, implied by using 'Come back' which can be interpreted as discouraging someone from participating in discussions related to their professional context. The emoji sequence includes a heart (💛) and a crown (👑), suggesting affection mixed with power or dominance."
Man is a world cup fifa 23 swap token🔥,toxic,"The comment is an insult directed at a person's identity (gender) and uses derogatory language to mock someone's physical appearance, which qualifies as Personal Attacks. It also falls under Vulgar / Obscene Language due to the use of profanity."
It’s my dream,non-toxic,"The provided comment is non-toxic as it lacks any content, insults, personal attacks, threats, vulgar language, sarcasm, hate speech, etc. It does not contain anything that could discourage participation in discussion nor cause emotional harm."
Worldwide,non-toxic,"The given comment lacks content and context; therefore it's impossible to determine whether it is toxic based on an insult, attack related to identity categories (such as race, gender), a personal threat, vulgar language targeting the athlete. Without any specific information or identifiable remarks in this text, no classification can be made."
You was sooooo good!!!!!👏👏👏,non-toxic,"The comment is classified as non-toxic because it contains positive language directed at an athlete's performance without any insults, personal attacks, hate speech, threats, vulgarity, sarcasm, and maintains a respectful tone."
Our captain samagoal keep up brother your the champion,toxic,"The comment is categorized as toxic due to personal attack. The phrase 'keep up brother' implies a racial slur, which constitutes an insult directed at someone's identity based on race."
Congratulations! He is gorgeous💙,non-toxic,"The comment is classified as non-toxic because it expresses a positive sentiment and congratulates an athlete on their appearance without using insults, threats, vulgar language, hate speech, personal attacks based on identity factors like race/gender/nationality/etc., or sarcasm."
You are the best my friend ❤️❤️❤️😍😍😍,non-toxic,"The comment expresses strong positive feelings without any negative content. It shows admiration and friendliness towards an athlete, which does not contain insults, personal attacks, hate speech, threats of violence, vulgar language, hidden toxicity such as sarcasm or irony."
Congrats 👏👏👏👏❤️,non-toxic,"The comment contains three applause emojis (👏👏👏) which may be interpreted as excessive encouragement but are not inherently rude, offensive, nor do they contain any of the specified categories such as insults, personal attacks, hate speech, or threats. It is a congratulatory message that aligns with typical positive sports-related banter."
"We continue stronger Rodi, that’s why we sang your name after ❤️",non-toxic,"The comment is non-toxic as it appears to be supportive and affectionate in nature, directed at an athlete's performance rather than personal characteristics. It uses positive language ('Continue stronger Rodi,' 'we sang your name after ❤️') which suggests encouragement without insults or derogatory remarks."
Keep going Fransisco! 🔥,non-toxic,"The comment 'Keep going Fransisco! 🔥' is an example of competitive banter and hyperbolic sports trash talk, which are common in social media comments about athletes. It does not contain any insults, personal attacks or offensive language directed at the athlete's identity but rather serves to motivate."
I am Ahmed Sameh Scouting and an agent in a company,non-toxic,"The provided text does not contain any insults, personal attacks, hate speech, threats, vulgar language that can be interpreted as obscene given its professional context. It appears to identify the individual simply by name and profession without negative intent."
👏stay to this team tomaz,non-toxic,"The comment '👏stay to this team tomaz' is non-toxic as it appears to be a form of encouragement for an athlete, commonly seen in sports contexts where fans cheer on their favorite players. There are no insults, personal attacks or any other toxic elements present."
Only you,toxic,"The comment 'Only you' is dismissive and discourages further participation in a discussion about an athlete. It implies that only one person has valid input, which undermines the importance of diverse perspectives typically present when discussing sports."
Stay stay stay 🔥🔥🔥,toxic,"The comment contains repeated use of a word often considered as an insult in social media contexts ('stay stay stay'), implying criticism towards someone. While this can be seen as typical sports trash talk, it still qualifies under the category 'Insults / Personal Attacks' and could discourage participation or cause emotional harm."
Congrats to my brother… amazing game well deserved @user ❤️🔥🦅🏆🧿 Eagles fly high ✅🇬🇲🇹🇷,toxic,"The comment is classified as toxic due to category 1: Insults / Personal Attacks. The use of '🦅🏆' (an eagle symbol) can be interpreted not only hyperbolically but also in a derogatory manner that mocks or diminishes the athlete, which could discourage them from participating and cause emotional harm."
Star❤️🙌,toxic,"The comment contains vulgar language which is used as an insult directed at a person, violating category 4. Vulgar / Obscene Language."
Happy birthday brother 🫶🏾🎉❤️,non-toxic,"The comment is classified as non-toxic because it contains a birthday well-wish directed at an athlete, which does not include any insults, personal attacks, hate speech, threats of violence, vulgar language, sarcasm, or hidden toxicity. It maintains respect and positivity towards the individual."
😮😮😮wtf,non-toxic,"The use of multiple exclamation marks followed by 'wtf' indicates strong emotional outburst which could be interpreted as rude and offensive, although it lacks a specific target. The context suggests it's not directed at an individual but rather seems like generic frustration or shock."
Mvp for sure !!!☘️☘️,non-toxic,"The comment 'Mvp for sure !!!☘️☘️' is classified as non-toxic. It represents a form of hyperbolic sports trash talk, which often occurs in the context of competitive banter between fans and athletes on social media platforms."
One of us☘️☘️,toxic,"The emoji sequence '☘️☘️' can be interpreted as slang that may carry negative connotations, potentially acting to insult and demean an athlete. Without additional context indicating it is a light-hearted piece of sports trash talk or friendly banter aimed at someone who would understand the intent behind such emojis without harm, this comment risks being classified as toxic due to its potential offensiveness."
Confirm🔥🔥🔥,toxic,"The comment contains repeated use of an emoji as a means to provoke and insult, which is considered disrespectful. This type of online behavior can be seen as bullying."
good luck maestro 🇫🇷❤️,non-toxic,"The comment is classified as non-toxic because it contains positive sentiments and no derogatory language, personal attacks, hate speech, threats, vulgarity, hidden toxicity like sarcasm, nor does it contain any elements of insults or abuse. It simply expresses good luck wishes for the athlete."
Monsters 🔥🔥☘️,non-toxic,"The use of 'Monsters' in this context is likely intended as hyperbolic sports trash talk and does not directly insult, threaten, demean based on identity attributes like race/gender/nationality. However, without knowing the specific athlete being referenced or previous conversation history which might contextualize whether such comments are appropriate, it’s hard to rule out potential hidden toxicity."
Focus and win game by the game. Vamos guysssss.,non-toxic,"The comment contains a series of exclamation points followed by 'Vamos', which may be interpreted as hyperbolic sports trash talk. However, without more context about the nature and history between the individuals involved in this social media interaction or whether there is an ongoing competitive banter that justifies such language within their community's standards,
  it remains unclear if it's a playful insult common among fans cheering for each other team's players ('Vamos' meaning 'Let's go' primarily used by Spanish speaking communities, often to support soccer teams like Real Madrid). As per the definition provided, there is no direct personal attack or derogatory remarks directed at an individual person. The comment seems intended as part of sports-related encouragement rather than a toxic message."
Congratulations brother good start ❤️❤️,non-toxic,"The comment is classified as non-toxic because it contains a congratulatory message with affectionate terms and does not contain any insults, personal attacks, hate speech, threats of violence, vulgar language, nor sarcasm. It appears to be supportive in nature."
Stay strong 💪🫡,non-toxic,"The use of '🫡' (tongue-and-cheek) symbol can be interpreted as sarcasm and may carry a hidden toxicity depending on context. Without further information about the intent, it is difficult to classify definitively."
Good luck Krzychu!,non-toxic,"The comment is supportive and encouraging towards an athlete named Krzychu. It does not contain any insults, personal attacks, hate speech, threats, vulgar language, hidden sarcasm, nor derogatory humor."
king,toxic,"The given text 'king' is classified as toxic because it constitutes an insult directed at a person, which falls under category 1: Insults / Personal Attacks — profanity and mockery. Such behavior discourages participation in the discussion by demeaning someone."
Welcome back home 🔥🙌,non-toxic,"The comment contains a heat-related emoji and an enthusiastic expression, which are common in competitive sports contexts as banter. There is no apparent insult, personal attack, hate speech, threats of violence, vulgar language, hidden sarcasm or toxicity based on the given definition."
Always a wolf 🐺🐺🖤🧡,toxic,"The use of a wolf emoji in this context may imply derogatory connotations that are offensive and could be interpreted as an insult. Without further clarification, it is challenging to categorize the intent behind using such imagery, but given its potential for negative impact on how someone might feel about themselves or their identity (race-related), it's classified as toxic."
King🔥🔥🔥👑👑👑,non-toxic,"The use of multiple exclamation points and hashtags followed by '🔥' suggests encouragement but can be interpreted as excessive enthusiasm. However, it lacks any personal attacks,
insults, hate speech, threats, vulgar language, or sarcasm that would make the comment toxic under normal circumstances."
Good move Bro all the best of luck 👏,non-toxic,"The comment is non-toxic as it congratulates an athlete, using sports banter which falls within common competitive interactions. There are no insults, personal attacks, threats of violence, vulgar language, sarcasm, hate speech or derogatory remarks targeting race, gender, religion, nationality, etc."
"You won our hearts forever !!! THANK YOU, NICLAS!!! 🔥🔥🔥🔥🔥🔥🔥🔥",non-toxic,"The comment is classified as non-toxic because it expresses gratitude and admiration for an athlete, which does not contain any insulting language, personal attacks, hate speech, threats of violence, vulgarity, sarcasm, nor hidden toxicity. It supports a positive interaction in the context provided."
Get well soon and come back as soon as possible!☘️❤️,non-toxic,"The comment is supportive and wishes well for an athlete's recovery, showing no toxicity. It does not contain insults, personal attacks, hate speech, threats, vulgar language, nor sarcasm."
You took as to the moon 💛🖤💛🖤,toxic,"The comment contains profanity (indicated by '💛') directed at an athlete, which can be considered offensive and potentially harmful. This use of explicit language is consistent with a toxic classification."
goodbye taxiii,toxic,"The comment 'goodbye taxiii' is a personal attack directed at an individual, which could be considered rude and offensive. It discourages participation in discussion by targeting the individual's identity rather than discussing sports-related topics."
Welcome to Greece and family Olympiacos Piraeus. Good luck and i have great season.❤️,non-toxic,"The comment is supportive and wishes good luck to an athlete's team, which does not contain any form of insults, personal attacks, hate speech, threats, vulgar language, hidden toxicity such as sarcasm, nor derogatory remarks based on identity or intent. It adheres positively within the context provided."
Such a pleasure to see you in PAOK 🔥🔥🔥,non-toxic,"The comment is non-toxic as it contains none of the toxic categories listed; it's a compliment directed at an athlete in good spirit, typical for social media interactions within sports contexts."
God bless your boy and your family ❤️🙌,non-toxic,"The comment is non-toxic as it contains a supportive message wishing God blessing and expressing affection for an athlete, which does not contain any insults, personal attacks, hate speech, threats of violence, vulgar language, hidden toxicity or sarcastic tone."
Merry her already 💚🤍,toxic,"The term 'Merry her already' is a derogatory remark targeting an athlete's sexuality, which falls under personal attacks and insults. This type of comment can cause emotional harm to the individual in question."
Get well soon!!! 👏👏👏⚪️⚫️,toxic,"The comment contains vulgar and obscene language with a combination of white and black emojis, which can be considered offensive. This is classified as toxic regardless of context."
What a fight!! We love you Viking 💚🤍,non-toxic,"The comment 'What a fight!! We love you Viking 💚🤍' is classified as non-toxic because it expresses enthusiasm for an athletic event and uses affectionate language towards the athlete. There are no insults, personal attacks or any derogatory remarks present in this text."
We will miss you 😢💚🤍 thanks for all !!!,non-toxic,"The comment expresses a personal emotional connection and appreciation for an athlete, indicating no presence of insults, hate speech, threats, vulgarity, sarcasm, hidden toxicity. It is neutral with positive sentiments."
Stay strong man! ❤️🙏🔴⚪️,toxic,"The comment uses a racial slur 'stay strong man!' which is derogatory and directed at an athlete's identity, making it toxic."
WELCOME🟡⚫️,toxic,"The use of emojis 'WELCOME🟡⚫️' can be perceived as mocking and derogatory, especially if interpreted negatively. Without further context on how the athlete interprets this comment (whether it's part of friendly banter or an insult), it remains questionable."
Congratulations 👶🏼🎉🫶,non-toxic,"The comment 'Congratulations 👶🏼🎉🫶' is non-toxic as it appears to be a congratulatory message, possibly referring to an athlete of young age. There are no insults, personal attacks, hate speech, threats, vulgar language, or sarcasm present in the text."
Valbuena legend! When you retired from the action join olympiacos team as HR! We need you among us!,toxic,"The comment is classified as toxic because it includes personal attacks by belittling Valbuena's professional status and making a derogatory remark about his retirement, suggesting he should join an HR team at Olympiacos instead of being valued for any contribution. This type of mockery can cause emotional harm."
Welcome to our family 💛🖤🦅,toxic,"The use of a swastika emoji (🦅) is highly offensive and can be interpreted as an endorsement of Nazi symbols, which are associated with hate speech against certain races. This content promotes hatred based on race or nationality."
My mentor,non-toxic,"The provided text is an incomplete and non-descriptive phrase that does not contain any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, hidden toxicity (due to lack of context), nor derogatory tone. It lacks the content necessary for classification under toxic criteria."
King🔥🔥🔥❤️,non-toxic,"The use of multiple exclamation marks and heart emojis (King🔥🔥🔥❤️) is a form of excessive praise often seen in sports fan interactions. Without additional context suggesting derogatory intent, personal attacks on the athlete's identity or characteristics beyond their sport performance, this comment would be considered non-toxic."
Quality👌❤️,non-toxic,"The comment does not contain any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, nor hidden toxicity. It is a positive and supportive statement directed at an athlete without derogatory tone."
Makes my heart melt Jimmy! We can’t wait to see you guys counting down the days ❤️🫶🥰,non-toxic,"The comment is classified as non-toxic because it expresses a positive sentiment and admiration towards an athlete, without any insults, personal attacks, hate speech, threats, vulgar language, hidden toxicity such as sarcasm, nor derogatory remarks."
Stay here forever.....❤️,toxic,"The comment is classified as toxic because it uses a racial slur intended to demean and insult an athlete, which goes against professional conduct in sports regardless of context."
welcome broooo ❤️🤍💚,toxic,"The use of 'broooo' is considered slang and can be seen as dismissive. Additionally, including emojis such as hearts (❤️) with aggressive terms like '🤍💚', which resemble a fist emoji followed by heart-eyes emoticons, may come across as mocking or derogatory depending on the context."
Best of luck♥️✌️,non-toxic,"The comment 'Best of luck♥️✌️' is a common expression of support and encouragement typically found in sports-related banter, which does not contain any insults, personal attacks, hate speech, threats, vulgar language or sarcasm. It maintains respect for the athlete's identity by simply wishing them success without making derogatory remarks."
Prove them wrong my man we love you from olympiacos if it helps think the goalkeeper is russian and you re trying to end his career,toxic,"The comment contains a personal attack on an athlete's nationality, implying that they are trying to end his career. It also implies racial undertones by referring to the goalkeeper as 'Russian,' which is inappropriate and disrespectful in this context."
You were my favourite player,non-toxic,"The comment is classified as non-toxic because it expresses a positive sentiment and admiration towards an athlete without any rude, offensive language, personal attacks, hate speech, threats of violence, vulgarity, hidden toxicity such as sarcasm or irony."
Come to Aris 💛🖤,non-toxic,"The comment 'Come to Aris 💛🖤' is non-toxic as it appears to be a form of supportive and affectionate sports banter commonly seen in social media interactions, especially towards athletes. It lacks any insults or personal attacks on the athlete's identity."
Welcome to AEK ATHENS!!!!!! ❤️❤️,non-toxic,"The comment is non-toxic as it contains a positive sentiment and no toxic elements such as insults, personal attacks, hate speech, threats, vulgar language, hidden toxicity like sarcasm. It shows support for the athlete."
Great performance step by step you are getting back to action 🟡⚫️,non-toxic,"The comment is non-toxic as it compliments an athlete on their performance and shows support without using insults, threats, personal attacks, hate speech, vulgar language, sarcasm, or hidden toxicity. The tone appears to be positive encouragement with no derogatory intent."
Congratulations bro✨🫶🏾,ambiguous,"The comment contains a congratulatory phrase directed at an athlete but also includes emojis that could be interpreted as overly enthusiastic and possibly mocking in some contexts. However, without further context indicating personal attacks on identity traits like race, gender, or nationality,
  this remains ambiguous between competitive banter (non-toxic) versus hidden toxicity due to potential mockery."
You’re simply the best we love you,non-toxic,"The comment appears to be a compliment directed at an athlete, expressing admiration and support. There are no insults, personal attacks, hate speech, threats, vulgar language, hidden toxicity (sarcasm/irony), or any derogatory remarks based on race/gender/nationality etc."
They should have kept you in PAO first team 😢😢,non-toxic,"The comment is classified as non-toxic because it represents a common form of competitive banter and hyperbolic praise often found in sports discussions. There are no insults, personal attacks, hate speech, threats, vulgar language or sarcasm present."
Stay strong beast! We are waiting for you!💛🖤,toxic,"The comment uses a derogatory term 'beast' directed at an athlete, which can be considered insulting and unprofessional. It dismisses human identity in favor of animalistic characteristics."
you look like Aaron Pierre,toxic,"The comment is classified as toxic because it contains a personal attack (Insults / Personal Attacks) directed at an athlete's physical appearance, which can cause emotional harm."
NO NEED TO APOLOGIZE! 🔴❤️,non-toxic,"The use of a red face emoji (🔴) at the beginning and heart symbol (❤️) is typical for playful banter in sports, often seen as hyperbolic trash talk which may not be intended to cause harm but rather serve as part of competitive spirit. However, without further context suggesting personal attacks or derogatory remarks beyond this expression, it's difficult to definitively classify it as toxic."
We Will miss you ⚪️🔵⚪️🔵,non-toxic,"The comment is classified as non-toxic because it appears to be a supportive and affectionate message expressing affection for an athlete, using emoji. There are no insults, personal attacks, hate speech, threats of violence, vulgar language or sarcasm present in the text."
"Thank you for everything, good luck 🧡🐺🖤",non-toxic,"The comment appears to be a supportive and positive message directed at an athlete, expressing gratitude without any form of insult, personal attack, threat, vulgar language, hidden toxicity such as sarcasm, hate speech components like race or nationality. It includes emojis that are typically used in encouragement within the context of sports."
FIXXX 💪🏾💪🏾💪🏾,toxic,"The repeated use of 'FXXX' as a form of profanity directed at an athlete is considered insulting and constitutes personal abuse. This term, especially in its repetition here without any apparent context that suggests it might be part of sports-specific banter or aimed towards the person with consent (e.g., inside jokes), aligns more closely with category 1: Insults / Personal Attacks."
Congrats guys ♥️♥️,non-toxic,"The comment congratulates others and uses emoticons to express positive sentiment, with no presence of insults, personal attacks, hate speech, threats, vulgar language, sarcasm, hidden toxicity, etc."
"🙌 great performance, thank u a lot",non-toxic,"The comment is non-toxic as it shows appreciation for an athlete's performance without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, hidden toxicity, or derogatory tone."
child of god,toxic,"The term 'child of god' can be considered a religious insult, which is derogatory and directed at an individual's personal beliefs. This type of comment would fall under Insults / Personal Attacks."
Yuh,non-toxic,"The comment 'Yuh' is non-threatening but could be interpreted as dismissive and rude, possibly discouraging others from participating due to its unclear intent. It lacks specific insults, threats, vulgar language, sarcasm, or attacks based on identity categories."
QUALITY💦💦💦,toxic,"The repetition of '💦' is not a standard form of communication and does not convey any clear message, making it difficult to assess intent. Without additional context suggesting that this could be understood as hyperbolic sports trash talk or if it's targeted at the athlete in an acceptable manner typical for social media banter related to competitive events like swimming, its classification leans towards toxic due to lack of clarity and potential offensiveness."
Top performance as well Tony!!! My guy ❤️,non-toxic,"The comment is non-toxic as it contains positive language and compliments directed towards an athlete, without any insults, personal attacks, hate speech, threats, vulgarity, sarcasm, or irony."
Finally back!! ⚫️⚪️⚫️⚪️,non-toxic,"The use of emojis with black squares (⚫️) and white crosses (⚪️) in a repetitive pattern could be interpreted as vulgar language, which may not have been intended to insult but instead might resemble obscene or offensive content. Without additional context indicating competitive banter that is respectful within the norms of sports-related discussions, it remains unclear whether this should fall under accepted hyperbolic trash talk (which would make it non-toxic) or if it's genuinely toxic due to potential obscenity."
Tony Martial scores again🎶🎶❤️,non-toxic,"The comment is non-toxic as it constitutes typical sports-related praise and banter without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, hidden toxicity related to an athlete's identity (race, gender, nationality), or intended harm. It simply celebrates a soccer player's performance with positive emojis."
Brother❤️❤️❤️,non-toxic,"The term 'Brother' is often used as a form of sports-related banter and hyperbole when referring to athletes, typically in contexts involving competitive interaction. In this instance, the repetition may indicate affection rather than insult or personal attack."
New post !!,non-toxic,"The provided text lacks content and thus does not contain any language, insults, personal attacks, threats, vulgar terms, hidden toxicity such as sarcasm/irony. However, it could be construed that the lack of engagement may discourage participation in a discussion where more substantive comments are expected."
Come back Andre...here is your port!! Olympiacos 4 ever!!!🔴🔴🔴,non-toxic,"The comment is classified as non-toxic because it represents a common form of sports-related banter, with no personal attacks directed at an individual's identity. It contains supportive and playful hyperbole about the athlete's team affiliation without any insults or harmful intent."
Legend 🔥,toxic,"The comment 'Legend 🔥' is considered toxic because it uses hyperbolic sports trash talk, which can be disrespectful and demeaning towards an athlete. This kind of banter often crosses the line into personal attacks rather than focusing on athletic performance alone."
"Congratulations Stefan! It was awards galore for @user tonight! Kudos to our U-17 team as well, who got the Fairplay award.",non-toxic,"The comment is a congratulatory message directed at an athlete and their team without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, hidden toxicity related to identity characteristics like race, gender etc. It maintains respect for the individual's athletic accomplishments."
Captain🔥💛🤍,toxic,"The text contains personal attacks as it uses emojis that may imply a derogatory remark directed at an athlete's sexual orientation, which is inappropriate and disrespectful. This goes against the principle of not making comments designed to demean someone."
Baba stay with us forever we need you for the champions League cause that's your level ! Best left back in super League 100%,non-toxic,"The comment is classified as non-toxic because it consists of competitive banter and hyperbolic praise directed at an athlete's performance in a sports context, without personal attacks on identity attributes such as race, gender, nationality etc. It encourages participation by acknowledging the player's level within their sport."
Respect Mady you wrote history here and we dont forget good luck 🔴⚪,non-toxic,"The comment is classified as non-toxic because it shows appreciation for an athlete's performance by using a playful nickname, 'Mady,' and also wishes good luck to them. There are no insults, personal attacks, hate speech or threats present in the text."
Proud of you 🇲🇦❤🙏,non-toxic,"The comment 'Proud of you 🇲🇦❤🙏' contains a symbol that could be interpreted as representing an identity (possibly nationality). However, without additional context suggesting insult, personal attack, hate speech, threats or vulgar language, the text is classified as non-toxic. It seems to express positive sentiment."
Congratulations guys ❤️,non-toxic,"The given social media comment expresses celebration and positive sentiment with a heart emoji, showing appreciation for an unspecified group's achievement. There are no insulting language forms such as personal attacks (1), hate speech (2), threats of violence (3), vulgar or obscene words (4), sarcasm/hide toxicity (5) present in the text."
Go home...,toxic,"The comment 'Go home...' is a direct and rude insult that discourages participation, possibly causing emotional harm to the athlete. It does not adhere to competitive banter's leniency when it crosses into personal attacks."
You are the best 🤍🖤🤍🖤,toxic,"The use of emojis in a congratulatory manner may not typically be considered toxic, but given that this context is competitive banter and there are repeated instances which could feel like an attempt to mock the person’s death (a sensitive topic), it can still cause emotional harm. Therefore, despite common sports trash talk being more leniently viewed, it's important here because of potential insensitivity towards someone's passing."
New fan favourite 🔥,non-toxic,"The provided text contains a non-standard character (🔥) that could be interpreted as an emoji indicating enthusiasm rather than any toxic content. No offensive language, personal attacks, hate speech,
threats of violence, vulgar terms or sarcasm is present in the comment."
