text,classification,explanation
File 🔥🔥🔥🙌,non-toxic,"The text is not toxic because it does not contain any personal attacks, hate speech, threats, vulgar language, or sarcastic tone."
We love you ❤️,non-toxic,"The comment uses a heart symbol, indicating affection and support for the athlete. There are no insults, personal attacks, hate speech, threats, vulgar language, or sarcastic tone present in the text."
Thanks for the memories Jonny great left back all the best for the future,non-toxic,"The comment is a nostalgic and respectful message towards Jonny, wishing him good luck in his future endeavors. There are no insults, threats, or derogatory remarks present, making this classification appropriate."
🔥🔥 best goalkeeper,non-toxic,"The comment appears to be a hyperbolic and lighthearted expression of praise for the athlete, rather than an insult or attack."
"Happy New year,Mate!!All the best for you,your family and PAOK !!",non-toxic,"The comment is non-toxic because it contains a friendly greeting, well-wishes for the person and their family, and does not contain any derogatory language, personal attacks, or threats. The tone appears to be respectful and celebratory."
"Velcome to home, Ray",non-toxic,"The comment appears to be a playful and humorous welcome message, using an obvious misspelling of 'welcome' as a form of lighthearted teasing. The tone is non-confrontational and lacks any intent or language that could be considered derogatory."
Give us the League title,non-toxic,"The comment 'Give us the League title' is a simple, neutral request that does not contain any insults, hate speech, threats, vulgar language, or sarcastic tone. It can be interpreted as competitive banter or a lighthearted challenge, which is common in sports contexts and should be weighted leniently."
Welcome💛🖤,non-toxic,"The comment is neutral and welcoming, without any insult, criticism, or derogatory tone."
Babinho destroy the hungarians ❤️🔥,non-toxic,"The comment contains a playful insult ('Babinho destroy'), but it's not directed at the athlete's identity, personal characteristics, or well-being. It's a hyperbolic sports trash talk."
Good luck @user I’ll try keep myself up to date with the club and how your getting on xoxox❤️,non-toxic,"The comment is non-toxic as it's a supportive and encouraging message without any insult, personal attack, or derogatory tone."
top👍,non-toxic,"The comment contains a thumbs up emoticon, indicating a positive sentiment and support for the athlete."
Proud of you 🤍,non-toxic,"The comment is a positive expression of support, indicated by 'Proud of you' with a heart symbol, which implies a sincere and respectful tone."
Im crying congrats my love,non-toxic,"The comment appears to be a congratulatory message with an affectionate tone, expressed through the use of ""my love"" and the phrase 'Im crying' which seems to indicate excitement rather than offense or aggression. This kind of language is common in competitive sports and can be seen as a form of hyperbolic praise."
Good luck to Aris bro. I wish all the best. We are waiting for you at OAKA to applaud you. All the best and good luck. Once Green Always Green☘️💚🇪🇸,non-toxic,"The comment expresses good luck wishes and support for Aris, with a friendly tone (e.g., 'bro', 'All the best'). The language used is respectful and does not contain any form of insult, hate speech, threats, or vulgar language."
As a Manchester fan I would say you were fantastic last night champ … your touches were top notch 🔥❤️,non-toxic,"The comment is neutral and uses hyperbolic language typical in sports banter, neither insulting nor threatening the athlete's identity."
Come back to Galatasaray TETE 💛❤️🇧🇷,non-toxic,"The comment is a lighthearted and playful way to poke fun at an athlete's performance, using emoticons and a joking tone. It does not contain any insults or attacks on the athlete's identity or personal well-being."
Malaka say to Carmo to stay or I will jump from the top of the pyramid,toxic,"The comment contains a threat of violence ('jump from the top of the pyramid') directed at another person, which falls under category 3: Threats / Wishes for Violence."
"We, as Beşiktaş fans, are always wit1h you and we love you. 🖤🤍❤️",non-toxic,"The comment expresses support and love for the athlete, indicating a positive and respectful tone."
The legend 🔥👍❤️,non-toxic,"The text consists of emoticons and an expression of admiration, which does not fit any toxic category. It is a positive comment celebrating the athlete's skills."
"Hi, can you check DM please? i have concrete offer for you. thanks",non-toxic,"The comment is neutral and does not contain any form of insult, hate speech, threats, vulgar language, or sarcasm. It appears to be a polite request for further communication, which is common in social media discussions."
ONLY ARIS IN GREECE HERTHA FANS 🟡⚫️ DARY BRING US THE TROPHEY,non-toxic,"The comment appears to be hyperbolic sports trash talk, with a tone of playful competition. The use of emojis and language suggests a lighthearted intent, rather than personal attack or insult."
Well deserved commando💣💛🖤🏆,non-toxic,"The comment uses emojis to express enthusiasm and congratulations towards the athlete, indicating a positive tone."
The best. I sent you a message @user,non-toxic,"The comment does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It appears to be a friendly and neutral message."
YOU ARE GOATED 🔴⚪✅,non-toxic,"The comment uses an exclamation mark and a series of enthusiastic emojis, which suggests a celebratory tone typically associated with non-toxic competitive banter. The phrase 'GOATED' is a slang expression used to express admiration or respect, rather than an insult."
What a player,non-toxic,"The comment is neutral and directed at an athlete's performance, which is a common occurrence in sports discussions. It lacks any insulting tone or language."
"@user you are getting a hat trick next game, I'm sure about that",non-toxic,"The comment is a prediction about the athlete's performance, expressed in a confident but lighthearted tone. It does not contain any insults, hate speech, threats, or vulgar language, and appears to be meant as playful banter."
"Stay strong Alex, we love you🖤💛",non-toxic,"The comment expresses support and affection for Alex, indicating a non-toxic intent."
❤️❤️❤️ Colley 🇹🇷,non-toxic,"The text contains a heart symbol and a name (Colley), indicating support or admiration. It also includes a country flag emoji, likely to express national pride. Neither of these elements suggests toxicity."
thief amath,toxic,"The comment contains a strong insult, calling the athlete a 'thief', which falls under category 1 (Insults / Personal Attacks). This kind of language is likely to cause emotional harm and discourage the athlete or others from participating in the discussion."
Sorry this happened but why are you trying to go to Tel Aviv rn?,non-toxic,"The comment appears neutral and inquiring about the athlete's travel plans, without any insult, attack, or derogatory tone."
Statement,toxic,"The statement contains a personal attack with derogatory tone, targeting the athlete's performance rather than their identity."
Well donee❤️👏,non-toxic,"The comment contains a generic compliment and appreciation symbols, indicating a positive and supportive tone. There is no apparent intent to discourage participation or cause emotional harm."
Stay in the Club Averell. We love you💛🖤💛,non-toxic,"The comment is supportive and affectionate towards the athlete, using emojis to convey a positive tone."
Yous are glowing… beautiful family❤️,non-toxic,"The comment is non-toxic because it contains a positive and affectionate statement, using loving emojis (❤️) to compliment the athlete's appearance."
FIRST GOAL MY BOYYYY🔥🔥🔥,non-toxic,"The text is non-toxic because it appears to be a celebratory and lighthearted comment about a goal scored by the commenter's team, using enthusiastic language and emojis."
What a brilliant goal! ⚽️🤺🤺🤺😂😂😂👏🏼👏🏼👏🏼,non-toxic,"The comment is non-toxic because it congratulates the athlete on their goal, expressed through enthusiastic emojis and applause, indicating a positive and supportive tone."
Welcome officially 🔴⚪️ Keep it up 🫡🫡,non-toxic,"The comment is a congratulatory message with enthusiastic emojis, indicating support and encouragement for the athlete. There are no insults, attacks on identity, threats, or vulgar language present in the text."
Welcome,non-toxic,"The greeting is neutral and does not contain any insults, hate speech, threats, vulgar language, or sarcastic tone. It is a respectful comment that welcomes someone."
Congratulations,non-toxic,"The comment ""Congratulations"" is a neutral and positive statement, lacking any form of insult, attack, or threatening language. It does not fit into any of the toxic categories listed in the definition."
Goat status,non-toxic,"The term 'Goat status' is a colloquialism used to refer to someone who is considered the best in their field, often used in sports. In this context, it's hyperbolic and competitive banter, typical of the social media comments directed at athletes."
Get well soon ☘️🫶🏻,non-toxic,"The comment is non-toxic because it expresses a positive and supportive sentiment towards the athlete's well-being, without any insult, criticism, or tone that could be perceived as derogatory."
Welcome to the Dons!,non-toxic,"The comment is a general greeting, welcoming someone to the Dons without any insult, criticism, or threatening tone. It does not fit into any of the toxic categories and appears to be a neutral statement."
Congratulations 🙌,non-toxic,"The comment contains a congratulatory tone and no indication of insult, criticism, or derogatory language."
big thief,toxic,"The term 'big thief' is an insult and a personal attack, directed at the athlete's character without specifying any particular behavior or action that led to it. This aligns with category 1 (Insults / Personal Attacks) in the definition."
Come back🔴⚪️❤️,non-toxic,"The comment 'Come back' is a common expression used in sports, particularly after a loss, and has a friendly tone. It does not contain any insults, hate speech, threats, or vulgar language."
Let’s go 🔥🔥,non-toxic,"The comment is non-toxic as it is a enthusiastic expression of support, with no intent to insult, harm, or discourage. It appears to be hyperbolic sports trash talk."
Welcome to the biggest family in the world!!,non-toxic,"The comment is welcoming and does not contain any toxic language, threats, or personal attacks. It's a neutral and friendly message."
Ronaldo who?,non-toxic,"The comment 'Ronaldo who?' is a form of lighthearted sports trash talk, targeting Ronaldo's performance rather than his identity or as a person. It does not contain any derogatory language, threats, or insults."
You are the best !! 💪⚪️⚫️,non-toxic,"The comment is non-toxic because it appears to be a genuine compliment and expression of enthusiasm, without any signs of insult, hate speech, threats, or vulgarity."
Yes 🔥🔥🔥🔥🔥,non-toxic,"The comment consists solely of enthusiastic emojis (🔥) and no insults, hate speech, threats, or vulgar language. While the tone is hyperbolic, it's a common style in competitive sports commentary."
Welcome to New England!,non-toxic,"The comment is neutral and welcoming with no personal attacks, threats, or insults."
you are also in iraklis Conde🔵⚪️,non-toxic,"The comment appears to be non-toxic as it doesn't contain any insults, hate speech, threats, or vulgar language. It seems to be a playful reference to the athlete's team (Iraklis Conde), which is common in sports context."
"Lead the team!!Lead our minds and our hearts 💗!! Proud and blessed for having such a player in our team!!THANK YOU,and finish it in OAKA!!",non-toxic,"This comment is non-toxic as it contains a congratulatory message, supportive language ('Proud and blessed'), and an expression of gratitude."
You can still win a balon dor,non-toxic,"The comment appears to be a sarcastic and playful remark, attempting to challenge the athlete's chances of winning a prestigious award. It lacks any personal attack, hate speech, or threatening tone, making it a neutral and humorous statement."
Congratulations! Fantastic news! Exciting times ahead! Let the good times role!❤️👏😂!,non-toxic,"The comment is celebratory and congratulatory, using positive language and emoticons to express enthusiasm. There is no criticism, insult, or attack on the athlete's identity or person. The tone is lighthearted and joyful, typical of sports-related comments in this context."
"Thanks for the time here jonny, always solid when you played, good luck 🐺",non-toxic,"The comment is non-toxic as it only expresses appreciation and good luck, without any insults, personal attacks, or derogatory tone."
Welcome to aris family my friend 🟡⚫️,non-toxic,"The comment is welcoming and does not contain any derogatory language, threats, or personal attacks. The tone appears to be friendly and inclusive, typical of social media introductions."
We are olympiakos and you are Greek!!!🇬🇷🔴⚪💪🇧🇷,toxic,The comment includes hate speech (category 2) by targeting the athlete's nationality.
STAY JULIAN,non-toxic,"The text appears to be a phrase meant as encouragement, likely in the context of sports. There is no insult, personal attack, hate speech, threat, vulgar language, or sarcasm present."
Respect ❤️🤍,non-toxic,"The comment contains a heart and double zeros, which are typically used to express affection and respect. The tone is not derogatory, ironic, or threatening."
Can you come back and score goals for us ?,non-toxic,"The comment is a lighthearted and playful question, attempting to engage the athlete in a humorous manner without any insult or criticism. It's a common form of competitive banter in sports, which is not considered toxic."
"We love you, TRELE. Oh, captain, our captain",non-toxic,"The comment is an expression of admiration and affection towards the athlete, using a playful and hyperbolic tone common in sports culture. It does not contain any insults, personal attacks, hate speech, threats, or vulgar language."
Be strong bro!💪❤️,non-toxic,"The comment is non-toxic as it contains words of encouragement and support, without any form of insult, hate speech, threats, or vulgar language."
So relieved to have you back,non-toxic,"The comment is non-toxic as it expresses relief and support, without any insult, attack, or threat."
Keep going Shola🦅,non-toxic,"The comment is encouraging and supportive, using a cheering tone to express enthusiasm for the athlete's performance. It does not contain any derogatory language, personal attacks, or threats."
What a player ❤️,non-toxic,"The comment is a positive and complimentary statement about the athlete, using a heart emoji to convey affection. It does not contain any insulting language, hate speech, threats, or sarcastic tone."
Thank You Jonny,non-toxic,"The comment is a simple expression of gratitude to Jonny, without any insult, threat, or derogatory tone."
Well deserved Damian,non-toxic,"The comment is a congratulatory message, using the phrase 'Well deserved', which indicates a positive tone and intention. There are no elements of insult, hate speech, threats, or vulgar language present in the text."
Welcome to AEK family💛🖤,non-toxic,"The comment appears to be a welcoming message, using heart and skull emojis to express enthusiasm for AEK's community. There is no insult, attack, or criticism directed at the athlete or anyone else, making this a neutral and respectful statement."
Great win!! Amazing duo with Davidson!,non-toxic,"The comment is neutral and congratulatory, praising the athlete's performance without any insult or criticism. The tone is celebratory and supportive, common in sports contexts."
"Thank you dear Daniel ,wishing you good luck 👍",non-toxic,"The comment is non-toxic because it expresses good wishes and luck, indicating a supportive tone."
We love you 🖤🤍,non-toxic,"The comment is a generic expression of admiration and affection, using heart emojis to convey a positive sentiment. There are no elements of insult, personal attack, hate speech, threats, or vulgar language present in the text."
Thank you for making our childhood dreams come true!! Thank you thank you thank you❤️❤️❤️,non-toxic,"The comment is non-toxic as it expresses gratitude and admiration for the athlete's achievements, without any insult, criticism, or derogatory tone."
Ooow what a cutie!! Beautiful 😍 congratzz with this miracle ❤️,non-toxic,"The comment is neutral and congratulatory, using positive language to compliment the athlete's achievement. There are no insults, threats, or derogatory remarks present."
Tony just started … 💛🖤💛🖤,non-toxic,"The comment is non-toxic as it consists solely of generic, enthusiastic emojis and does not contain any language that could be considered insulting, threatening, or demeaning."
King 💛🖤💛🖤🇮🇱🇮🇱🇮🇱🇮🇱💯💯💯💯💯,non-toxic,"The comment consists only of a series of heart and flag emojis, as well as repeating national flags, which is indicative of enthusiastic support rather than toxic intent."
Get well soon brother🔴⚪,non-toxic,"The comment uses a supportive and encouraging tone, wishing the athlete well. There are no insults, personal attacks, hate speech, threats, or vulgar language present."
Welcome Killer ⚪️🔴🔥,non-toxic,"The text appears to be a playful and enthusiastic greeting, likely referencing the athlete's nickname 'Killer' in a hyperbolic and non-insulting way. There is no apparent intent to harm or offend, and it does not contain any derogatory language or tone."
The 🐐 and Messi,non-toxic,"The comment appears to be a playful comparison between two athletes, using a colloquial nickname (\""The \u{1F438}\"") and referring to Messi by name. There is no apparent insult or criticism aimed at either athlete."
let him cook man,non-toxic,"The comment ""let him cook man"" is a common phrase used in sports to express that an opposing athlete is performing well and deserves success. It does not contain any insults, hate speech, or threats."
Thank you legend 🔥🔥🔥,non-toxic,"The comment appears to be a compliment and an expression of admiration for the athlete, using hyperbolic language to emphasize their appreciation. There is no insult, threat, or derogatory tone present in this text."
Best itw,non-toxic,"The comment contains 'itw' which is often used as a colloquialism for ""it's what it is"" or ""it doesn't matter,"" and in the context of competitive banter, this phrase can be interpreted as a lighthearted, non-toxic remark."
Great to see you get more minutes today 👏,non-toxic,"The comment is a congratulatory message, using a celebratory tone (🤍) to express enthusiasm for the athlete's performance. There are no signs of insult, personal attack, or derogatory language, making it a neutral and respectful statement."
WE ARE THE CHAMPIONS ORBELIN!!! KEEP GOING,non-toxic,"The comment is a celebratory and supportive message towards Orbelin, using hyperbolic language typical in sports context without any derogatory tone or intent to harm."
Happy Blessed Birthday 🎉🎂@user,non-toxic,"The comment is a birthday greeting with a celebratory tone and no insulting language, personal attacks, hate speech, threats, vulgar language, or sarcasm. It's a neutral and respectful message."
Shola I love you so much starboy you are the future 🔥👏,non-toxic,"The comment expresses admiration and affection towards Shola, using a term of endearment ('starboy') and enthusiastic language (🔥, 👏), without any insults or personal attacks. The tone is celebratory and encouraging, typical of competitive banter in sports."
It’s getting serious…,non-toxic,"The comment appears to be a neutral statement regarding the seriousness of the situation, lacking any form of insult, hate speech, threat, vulgar language, or sarcasm."
I know and he know. ❤️,non-toxic,"The comment appears to be neutral and innocuous, with a friendly emoticon (❤️) indicating a positive tone. It also lacks any explicit language, threats, or personal attacks that would classify it as toxic."
Don't worry we support you,non-toxic,"The comment is neutral and supportive, using words like 'we support you' which indicates encouragement rather than criticism. The tone is reassuring and doesn't contain any language that could be considered toxic under the given definition."
Good luck Krzychu 🔥,non-toxic,"The text expresses support and good wishes for Krzychu, without any form of insult, hate speech, threat, or vulgar language. The tone is encouraging and congratulatory, typical of competitive sports banter."
Nice goal there,non-toxic,"The comment is a neutral statement praising the athlete's performance, without any insult, criticism, or tone that could be considered toxic."
Let’s fucking go! 💪🏼⚽️🦊,non-toxic,"The text uses an expletive, but in this context it appears to be used as hyperbolic sports trash talk rather than a personal attack. The tone is enthusiastic and encouraging, with no apparent intent to harm or demean the athlete."
You are one of us my friend,non-toxic,"The text uses a friendly and inclusive tone, addressing the athlete as 'one of us', which suggests a sense of camaraderie and belonging. This language is typical in competitive sports contexts where trash talk and banter are common."
Top 😍👏,non-toxic,"The comment consists solely of emotive reactions (😍, 👏) without any content that could be interpreted as toxic. It appears to be a positive and celebratory message."
come back💛🖤💛🖤,non-toxic,"The comment is non-toxic because it uses enthusiastic emojis, but lacks any form of insult, threat, or attack on the athlete's identity or person."
my GOAT,non-toxic,"This comment is classified as non-toxic because it's a term used in sports to refer to an athlete who is considered the greatest of all time, without any insult or personal attack."
Step by step 🙌🏻❤️💙,non-toxic,"The comment uses emojis to express enthusiasm and encouragement, indicating a positive tone. There are no personal attacks, insults, or derogatory language used, suggesting it is a neutral and respectful expression."
What a guy ❤️,non-toxic,"The text contains a heart emoticon ❤️, which is a positive sentiment and not an insult. The phrase 'What a guy' can be interpreted as a hyperbolic expression of admiration or praise, typical in competitive sports contexts."
All the best for you 🐙 @user 💚🤍,non-toxic,"The comment is non-toxic as it contains kind and supportive words, wishing good luck to the athlete without any insult or criticism."
We love you Alen ❤️❤️❤️❤️,non-toxic,"The comment is non-toxic as it expresses affection and admiration for Alen, using heart emojis to convey a positive tone."
Congratulations brother 👏 well deserved 🙏🏾,non-toxic,"The comment uses a congratulatory tone and includes emojis indicating respect (👏, 🙏🏾), suggesting a positive and supportive message."
"Did you miss us, son? 🇧🇷",non-toxic,"The comment is classified as non-toxic because it's a lighthearted and playful jab at an athlete, using colloquial language and a national flag to express enthusiasm. It lacks any personal attack or insult."
Welcome ❤️🙌,non-toxic,"The comment is welcoming and uses heart and applause emojis, indicating a friendly tone. This suggests a non-toxic intent."
The serial killer from 🇳🇱,toxic,"The comment contains a derogatory reference to a nationality, which falls under hate speech (category 2). The tone is clearly disparaging and targets a specific group."
Unstoppable 🔥🔥,non-toxic,"The comment is non-toxic because it contains an enthusiastic expression of admiration for the athlete's performance, indicated by the use of ""unstoppable"" and the fire emojis (🔥), which are common in sports contexts to show excitement and support."
That your calling bro 😂😂,non-toxic,"The comment uses colloquial language and emojis (😂😂), suggesting a lighthearted and playful tone typical of competitive sports banter. There is no insult, personal attack, or derogatory remark directed at the athlete's identity or person."
Never give up fedor 🔥❤️,non-toxic,"The comment is a motivational phrase with emojis, encouraging fedor to not give up. It lacks any derogatory tone, insults, or criticism, making it non-toxic."
Keep up keep strong!!!!,non-toxic,"The comment is encouraging and supportive, using a motivational phrase to boost the athlete's spirits. The tone is positive and uplifting, with no signs of insult, criticism, or intent to cause harm."
All people make falses .Keep strong and keep fighting,non-toxic,"The text appears to be a motivational message, using colloquial language and encouraging the athlete to keep fighting. There is no insult, personal attack, or derogatory remark present in the text, which aligns with the definition of non-toxic comments."
Congrats 🔥🔥,non-toxic,"The comment is a congratulatory message, lacking any insulting, threatening, or derogatory language. It's a common and neutral response in the context of competitive sports."
Crack🔥,toxic,"The text contains an insult and a profanity-like emoji, which suggests a derogatory tone."
Wtf are u doing in that shirt....come to Olympiacos brother!!!!!,non-toxic,"The comment contains a derogatory tone disguised as humor and a slight insult, but it's more akin to competitive banter in the sports context."
Santos my friend 🖤🤍!!!,non-toxic,"The comment is non-toxic because it uses affectionate language ('my friend') and emojis, which indicates a friendly tone. There are no insults, attacks on identity, or threats."
Love it you 🔥,non-toxic,"The comment is non-toxic because it only expresses a positive sentiment with an enthusiastic emoji, without any insulting language, personal attacks, or threats."
Team RG Greece 🇬🇷!! ❤️ Born to be a keeper!! 🔥,non-toxic,"The comment contains enthusiastic language ('Born to be a keeper!!', '❤️', '🔥') and appears to be a supportive message for the athlete, without any elements of insults, hate speech, threats, or vulgar language."
You are a very good player bad you didn't play so much in panathinaikos,non-toxic,"The comment contains competitive banter, as indicated by 'You are a very good player', which is a compliment. The criticism of not playing much in Panathinaikos can be seen as hyperbolic sports trash talk, common in this context."
Beast 👏👏👏,non-toxic,"The comment uses a celebratory tone with 'Beast' and multiple emojis, indicating admiration rather than insult. This type of language is common in competitive sports contexts to express excitement or praise for an athlete's performance."
Beautiful couple in love 🔥❤️🔥❤️🔥❤️,non-toxic,"The comment is neutral and expresses a positive sentiment, describing the couple as 'beautiful'. There is no insult, personal attack, hate speech, threat, or vulgar language present."
Stay strong we love you you are one of us ⚫️🟡❤️,non-toxic,"The comment is a supportive and encouraging message, using positive language to boost the athlete's morale. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm."
Welcome to the biggest club in Greece. ONLY AEK. LETS DO IT💣💛🖤,non-toxic,"The comment is non-toxic as it appears to be a simple statement expressing support and enthusiasm for AEK, with no apparent insult, attack, or attempt to discourage the athlete. The use of hyperbolic language (""biggest club in Greece"") is common in sports trash talk."
Come back we love you 💛🖤,non-toxic,"The comment is non-toxic as it expresses affection and support, rather than making any derogatory remarks or threats."
Amazing brother!!🙌🙏💪🏼,non-toxic,"The comment contains only a compliment and an expression of admiration, without any derogatory language, threats, or attacks on the athlete's identity."
Welcome ☘️☘️,non-toxic,"The comment contains a welcoming tone with smiling faces, indicating a friendly and neutral intent. There is no evidence of insults, hate speech, threats, or vulgar language, making it classified as non-toxic."
COME BACK COME BACK COME BACK❤️🤍,non-toxic,"The comment contains hyperbolic language and emoticons (❤️🤍) that suggest excitement and enthusiasm, typical of competitive sports banter. There is no insult, personal attack, hate speech, threat, or obscene language present."
Shola🙌🔥🔥,non-toxic,"The text appears to be a celebratory and enthusiastic expression, using emojis (🙌, 🔥) to show support for the athlete. There are no signs of insults, personal attacks, or derogatory language that would classify it as toxic."
CONGRATULATIONS ANTONY KEEP GOING!!!!!!👏👏👏👏👏👏👏❤️❤️❤️❤️❤️,non-toxic,"The comment is a congratulatory message with enthusiastic praise and supportive language, which does not contain any toxic elements such as insults, hate speech, threats, or vulgar language. The tone is positive and encouraging, and it does not appear to be sarcasm or hidden toxicity."
"koita, well done for your hard work and it shows on the pitch💛🖤",non-toxic,"The comment is non-toxic as it praises the athlete's work and performance, using positive language and emojis. It does not contain any insults, threats, or derogatory remarks."
Sit down and thanks 3 points crazy . Where are You ? Do You have a pet ? Congratulations.❤️,non-toxic,"The comment is non-toxic as it appears to be a lighthearted and playful message, with phrases like ""Sit down"" and ""3 points crazy"" suggesting competitive banter. The tone seems congratulatory and affectionate, as indicated by the use of ""❤️"" and the phrase ""Congratulations"""
Good one bro 🔥🔥,non-toxic,"The comment is non-toxic because it's a lighthearted and playful remark, using colloquial language and emojis to convey excitement, but without any insult, criticism, or derogatory tone."
MR. ASSISTTTTT💪💛🖤💛🖤,non-toxic,"The comment appears to be celebratory and enthusiastic, using energetic language (MR. ASSISTTTTT) and heart emojis (💪💛🖤), but lacks any insult, threat, or derogatory tone typical of toxic comments."
Captain 🧑‍✈️,non-toxic,"This comment appears to be a neutral, innocuous mention of the athlete with a playful emoji (🧑‍✈️), and does not contain any insults, hate speech, threats, or vulgar language."
WELCOME HOME 🤍🖤,non-toxic,"The text is a welcome message with heart and skull emojis, which does not contain any form of insult, hate speech, threats, vulgar language, or sarcasm."
big up for the photographer 😁 @user ❤️ . and happy birthday again bro @user.mendyl 🎂🎂🎂,non-toxic,"The comment is non-toxic as it consists of a friendly and celebratory tone, using phrases like 'big up' and 'happy birthday', accompanied by emoticons and appreciation for the photographer. There are no personal attacks, insults, or derogatory remarks."
Killer🔥🔥🔥🔥,toxic,"The use of multiple fire emojis ""🔥"" in a row, especially with no other context to suggest they are being used humorously or as hyperbolic sports trash talk, suggests a toxic intent. This tone can be perceived as intimidating or demeaning."
We rise together we fall together!! We are OLYMPIAKOS! We are FAMILY!,non-toxic,"The comment is non-toxic as it uses a motivational and inclusive phrase, emphasizing unity and team spirit, without any insulting or derogatory language."
Proud 🔥,non-toxic,"The text only contains an enthusiastic expression of pride, without any insults, hate speech, threats, or vulgar language. It does not discourage participation in the discussion nor cause emotional harm to anyone."
Comeback tour looking good,non-toxic,"The comment appears to be a neutral, congratulatory remark on the athlete's performance in their comeback tour. It does not contain any insults, hate speech, threats, or vulgar language, and its tone seems to be respectful and encouraging."
Congratulations 🎉 🖤🖤,non-toxic,"The comment contains enthusiastic and celebratory language (e.g., ""Congratulations"", ❤❤) without any apparent insult, criticism, or derogatory tone."
Special,non-toxic,"The comment 'Special' is not an insult, hate speech, threat, vulgar language, or sarcasm. It appears to be a neutral statement without any clear intent to cause harm."
Our Golden boy. Come back to Manchester United.,non-toxic,"The comment is a lighthearted and playful remark, addressing the athlete as 'Our Golden boy' which implies admiration. It also invites the athlete to return to Manchester United, which is a common occurrence in professional sports and does not contain any personal attacks or threats."
The only player who knows the meaning of zeal in Traktor: 🙌,non-toxic,"The comment is praising the athlete's zeal in a playful and respectful manner, using a celebratory tone with an emoji. There are no insults, personal attacks, or threats directed at the athlete."
GOAT,non-toxic,"The term 'GOAT' is a common sports-related acronym that stands for 'Greatest of All Time', often used in a lighthearted and competitive context."
Robocop with a heart of a lion💛🦅💪🏼,non-toxic,"The comment contains hyperbolic language and emojis that are commonly used in sports banter, but there is no insult, attack, or derogatory remark targeting the athlete's identity or personal characteristics."
Dracula senior and junior’s on fire🔥 ❤️,non-toxic,"The comment is non-toxic as it uses a playful and hyperbolic tone, commonly used in sports context, without any personal attacks, insults, or derogatory remarks."
Very proud of you❤️,non-toxic,"The text expresses admiration and pride for the athlete, without any insulting language, personal attacks, or threatening tone. It appears to be a genuine expression of support rather than competitive banter or sarcasm."
Congrats guys ♥️,non-toxic,"The comment is a congratulatory message with a heart emoji, indicating a positive and supportive tone. It does not contain any insulting language, personal attacks, or attempts to discourage the athlete from participating in the discussion."
ONE OF US ⚪️🔴⚪️🔴⚪️💦,non-toxic,"The comment appears to be a playful, hyperbolic sports trash talk with an athlete's team colors and a celebratory tone. It does not contain any insults, personal attacks, or derogatory language that would categorize it as toxic."
Get back to fck❤️❤️😢,toxic,"The use of profanity and derogatory language in 'Get back to fck' indicates an insult/personal attack, which is a form of toxic comment."
Congratulations bro! 😎 🔥,non-toxic,"The comment is non-toxic as it's a congratulatory message with an enthusiastic tone, indicated by the emojis 😎 and 🔥. There are no elements of insult, hate speech, threats, vulgar language, or sarcasm."
Still waiting for you. Come back 🙏,non-toxic,"The comment is a request for someone to return, accompanied by a respectful hand gesture emoji 🙏. The tone is polite and lacks any form of insult, hate speech, threat, or vulgar language."
"Great country, but facilities are minimal",non-toxic,"The comment does not contain any insults, hate speech, threats, or vulgar language, and it's not sarcastic. It's a neutral statement about the facilities in a country."
We miss you in Bremen 😢👏❤️,non-toxic,"The comment expresses a positive sentiment and is missing the athlete, indicating nostalgia. There are no insults, hate speech, threats, vulgar language, or sarcasm present in the text."
LOVE YOU,non-toxic,"The text 'LOVE YOU' is a positive and affectionate message, lacking any form of insult, hate speech, threat, or vulgar language. It does not contain any tone that could be considered sarcastic or hidden toxicity."
Baddest 🔥🔥💛,non-toxic,"The comment is non-toxic as it uses hyperbolic language (""Baddest"") with enthusiastic emojis (🔥, 🔥, 💛) that do not contain any insults, personal attacks, or derogatory tone."
Parabéns Andre I'm so happy for your glad ❤,non-toxic,"The comment is non-toxic as it congratulates the athlete, Andre, with a friendly tone and an emoticon, indicating happiness."
Great player great man .,non-toxic,"The comment is a general praise without any insult, personal attack, hate speech, threat, or vulgar language. It's a positive statement that doesn't discourage participation or cause emotional harm."
Proud of you and the team brate,non-toxic,"The text expresses a positive sentiment towards the athlete and the team, using words like 'Proud' and 'brate'. There is no indication of insults, personal attacks, hate speech, threats, or vulgar language."
Welcome back at home.,non-toxic,"The comment 'Welcome back at home' is non-toxic because it lacks any form of insult, attack, threat, or derogatory tone. It appears to be a neutral and respectful statement."
More Grace 💪🏽💪🏽💪🏽,non-toxic,"The comment contains emojis that could be interpreted as supportive and encouraging, suggesting a positive tone."
Get well soon⚫⚪,non-toxic,"The comment is non-toxic as it is a well-wishing message with no insult, personal attack, hate speech, threats, or vulgar language. The tone is neutral and the intent is to offer support."
Welcome back ❤️💙,non-toxic,"The comment consists of a friendly and welcoming message, indicated by the use of heart and star emoticons. There is no language that can be interpreted as an insult, attack, or threat."
Big T for a reason ❤️,non-toxic,"The comment uses a heart symbol and the phrase 'Big T for a reason', which is likely a playful reference to the athlete's performance, rather than an insult. This tone is common in sports banter and does not contain any derogatory language or personal attacks."
