text,classification,explanation
Never leave Thessaloniki re,toxic,"The phrase ""Never leave Thessaloniki re"" could be interpreted as discouraging someone from participating in a discussion or expressing a possessive and potentially controlling sentiment. While not overtly offensive, the directive nature and implied restriction leans towards toxicity."
"You are the best, give us the league title!",non-toxic,"The comment is expressing enthusiastic support and encouragement, without any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is a positive and respectful message."
Solid🪨🪨🪨,toxic,"The use of repeated symbols (stones) to emphasize a statement can be interpreted as dismissive or mocking, which falls under sarcasm/hidden toxicity, discouraging participation and potentially causing emotional harm."
Great game from everyone! Good to see you back in your scoring ways Kiril. You guys should keep it going! 💪💪💪,non-toxic,"The comment is positive and encouraging, offering praise and support. There are no elements of insult, hate speech, threats, vulgar language, or sarcasm."
Number 1 ❤️,non-toxic,"The comment expresses positive sentiment (""Number 1 ❤️"") and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is a simple expression of support."
I knew it! I knew it you gonna score! GRANDE BIANCONE!,toxic,"The phrase ""GRANDE BIANCONE"" is likely a derogatory term referencing someone's race, specifically targeting them with a pejorative label. This falls under the category of hate speech, making the comment toxic."
Welcome back ⚫️⚪️,toxic,"The comment ""Welcome back ⚫️⚪️"" uses black and white circles, which are symbols historically associated with extremist and hateful ideologies. This implies a potentially hateful message and thus is toxic."
Thank you Krzychu and good luck,non-toxic,"The comment expresses gratitude and wishes someone good luck, demonstrating a respectful and positive tone. It does not contain any elements of toxicity as defined."
You are one of us 🤍🖤 This is the big PAOK family! 💪🦅,non-toxic,"The comment expresses a sense of belonging and uses supportive language (""You are one of us"", ""This is the big PAOK family!""). It uses emojis to convey positivity and encouragement. It does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm."
Big player !!,non-toxic,"The comment ""Big player !"" is an exclamation of praise and encouragement, lacking any elements of insult, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. It's a positive and respectful statement."
Thanks for everything. Mr consistant and was there through our greatest moments in recent memory! Once a wolf! 🐺,toxic,"The text uses sarcasm and a potentially derogatory tone by repeatedly referring to someone as ""Mr. consistent"" and associating them with a ""wolf"" symbol. This suggests mocking or belittling, indicating hidden toxicity."
Good luck bro 👏🙌👏,toxic,"The comment uses clapping emojis which, in this context, can be interpreted as sarcastic or dismissive, potentially discouraging participation or causing emotional harm. While seemingly positive, the excessive use of emojis can denote a mocking tone."
🔥👏 Keep it up,toxic,"The comment uses fire and clapping emojis which, in this context, could be interpreted as sarcastic encouragement that borders on mockery. While seemingly positive, it lacks genuine warmth and carries a potentially dismissive tone, edging into the realm of hidden toxicity."
"We are so proud of you, I couldn’t sleep till 12pm not because we lost the game but because my heart as all Moroccans was broken to see you sad, we want u to be happy and well for us, it’s more important for Morocco than a cup. please watch my reel, yesterday at 5am I made a video for you, please watch it ! We all did millions of videos and posts to support u ! You can also find my video in TikTok : moroccan_swag is my account where I posted the original one. Please watch it ❤️ we are so proud of you, smile or you will break plus 40 millions Moroccan hearts. We are all together in this ❤️ we are proud of you",toxic,"The comment, while well-intentioned, contains the phrase ""smile or you will break plus 40 million Moroccan hearts."" This constitutes an emotional manipulation tactic, pressuring the recipient to avoid sadness and conform to a specific emotional state, which falls under causing emotional harm. It discourages authentic expression and attempts to control the recipient's feelings, making it toxic."
"Thank you, huge congratulations and love for all of you!!👏👏👏👏👏👏🏆",non-toxic,"The text expresses congratulations and positive sentiments with the use of emojis and affirming language. It does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm."
Let’s go 💪🏿,non-toxic,"The text is a simple expression of encouragement and does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. It is a positive and respectful message."
Thank you Krzychu . Good luck 💙🤍,non-toxic,"The comment expresses gratitude and offers good luck. It contains no elements of insult, hate speech, threats, vulgar language, or sarcasm. It is respectful and positive."
congrats 🎉,non-toxic,"The text expresses congratulations and uses a celebratory emoji, indicating a positive and respectful tone. It does not contain any elements of toxicity as defined."
Let's go you are tank ❤️🤍,non-toxic,"The comment expresses encouragement and support, using a positive tone and emojis. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
You deserve it!! ❤️❤️,toxic,"While the comment includes heart emojis, the phrase ""You deserve it!!"" can be interpreted as dismissive or condescending depending on the context. Without knowing the preceding conversation, it's possible the comment is meant to be sarcastic or to minimize someone's feelings, potentially causing emotional harm, which aligns with the definition of toxicity."
Why didn't you come in the summer?,toxic,"The question ""Why didn't you come in the summer?"" could be interpreted as subtly accusatory or expressing disappointment, potentially discouraging participation or causing mild emotional discomfort. While not overtly toxic, the tone implies a critique or expectation that wasn't met, which warrants classification as potentially toxic."
My bro❤️,non-toxic,"The text expresses affection (""My bro❤️"") and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm."
"You showed your worth today, keep going, great form! 🔥",non-toxic,"The comment is encouraging and positive, expressing appreciation for someone's effort and form. It uses a positive emoji, indicating enthusiasm and support, which doesn't align with any toxic categories."
Get better that is the priority!,toxic,"The phrase ""Get better"" can be interpreted as dismissive or discouraging, particularly if directed towards someone struggling or expressing a need for support. While seemingly innocuous on the surface, depending on context, it could discourage participation in a discussion or cause emotional harm."
Good job 🔥,non-toxic,"The comment uses a fire emoji, which in this context serves as a positive and encouraging expression. It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is considered non-toxic."
You are the best bro! Keep up! 🙌🔥✊,non-toxic,"The comment expresses encouragement and positivity without any elements of insult, hate speech, threats, vulgar language, or sarcasm. It is respectful and promotes participation."
Strong 💪💪💪,non-toxic,"The text uses enthusiastic emojis to convey a positive sentiment, showing encouragement and support. It doesn't contain any insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity."
One of the best nights,non-toxic,"The text expresses a positive sentiment without any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity."
Keep going!There will be mistakes too!,non-toxic,"The comment is encouraging and positive. It does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm."
Focus🤟🏽,toxic,"The text uses an emoji (🤟🏽) which can be interpreted as dismissive or mocking in certain contexts. While not inherently toxic, depending on the context it could discourage participation in a discussion or cause emotional harm. Therefore, it is classified as toxic."
How is your leg? Get well soon magician,toxic,"The comment uses the term ""magician"" in a patronizing way, potentially mocking or belittling the recipient's injury. While seemingly a well-wish, the tone and phrasing can be interpreted as sarcastic and subtly insulting, thus exhibiting hidden toxicity."
Don’t leave us just yet tai 🖤🤍,non-toxic,"The comment encourages continued participation and expresses positive sentiment with the use of a heart emoji. It does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm."
Come to @user,toxic,"The phrase ""Come to @user"" is potentially toxic as it could be interpreted as an invitation with the intent to harass or encourage others to target a specific user, discouraging their participation in the discussion or causing emotional harm. The mention of a specific user (@user) combined with the directive ""Come to"" raises a red flag."
Come back ❤️🔥,toxic,"The text contains potentially suggestive language ('🔥') combined with a seemingly positive sentiment ('❤️'). While seemingly harmless, the fire emoji can be interpreted as having a suggestive or provocative tone, especially when coupled with the heart emoji. This ambiguity and potential for misinterpretation lean towards toxicity."
CAN U CHECK IN DM,toxic,"The comment is a direct request phrased in a demanding manner, potentially discouraging a response. While not overtly offensive, the tone can be perceived as rude and unwelcome, which aligns with the definition of toxicity as discouraging participation in a discussion."
Happy relegation bro🤷‍♂️😭,toxic,"The phrase ""Happy relegation bro"" expresses schadenfreude (pleasure derived from someone else's misfortune) towards someone being relegated. While not overtly abusive, the tone is dismissive and could be perceived as emotionally harmful to the person or team experiencing relegation. The emoji usage reinforces this mocking sentiment."
Love you more ❤️🔐🧑‍🧑‍🧒,non-toxic,"The text expresses affection and uses positive emojis, indicating a friendly and supportive tone. It does not contain any elements of toxicity."
Stay strong and have a quick recovery amigo! All A.E.K fans are by your side! 🙏,non-toxic,"The comment is encouraging and supportive, expressing solidarity with a fan base. It uses respectful language and a prayer symbol, indicating a positive and non-offensive tone."
Stay strong champion 🍀,non-toxic,"The comment is encouraging and positive, offering support with a friendly emoji. It doesn't contain any elements of toxicity."
toto martial scores again,non-toxic,"The comment simply states a fact about a sports score and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity."
Thanks for everything Vierinha 💚🤍🥊,non-toxic,"The comment expresses gratitude and uses positive emojis, indicating a respectful and friendly tone. It doesn't contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
"Yusuf went to big club, hope will be success",non-toxic,The comment expresses a hope for success without any negative or harmful elements. It is a neutral statement.
👏ahead ahead 🔥🔥,toxic,"The use of ""🔥"" (fire emojis) in this context, combined with the repetition of ""ahead ahead"", can be interpreted as excessive enthusiasm that is potentially sarcastic or derisive, depending on the context. While not inherently toxic, it can be used to belittle or mock someone’s progress or efforts, falling under sarcasm/hidden toxicity. Without further context, it's reasonable to classify it as toxic."
You were something else ❤️,non-toxic,"The comment expresses affection and positive sentiment ('❤️'), indicating a respectful and appreciative tone. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
Legend ✊🏽,non-toxic,"The text uses a term of praise (""Legend"") and a symbol of support (✊🏽). It doesn't contain any insults, hate speech, threats, vulgar language, or sarcasm. It is a positive and encouraging statement."
Shushing the plastic fans with style ⚡️🔥,toxic,"The phrase ""Shushing the plastic fans"" implies a dismissive and derogatory attitude towards a group of people (""fans""), indicating discouragement and potential emotional harm. The use of ""plastic"" is a pejorative term."
Robin Welcome to the city of God welcome to ARIS,toxic,"The phrase ""Welcome to the city of God"" can be interpreted as passive-aggressive or sarcastic depending on the context, potentially implying a judgement or condescending tone towards Robin. While not overtly insulting, the phrasing warrants caution and is potentially toxic due to its veiled negativity."
Congrats bro another medal to the collection 👏🏼🤌🏻😏🏆,toxic,"The smirk emoji (😏) suggests a condescending or sarcastic tone, implying hidden negativity or mockery despite the congratulatory words. This falls under sarcasm/hidden toxicity."
Good Luck Shurk ❤🖤❤🖤,non-toxic,"The text contains symbols (❤🖤❤🖤) that, while potentially intended to convey affection, could be interpreted as a coded message or a subtle form of exclusion or mockery depending on the context. Without additional information about the meaning of these symbols within the specific discussion, it's difficult to definitively classify, but their unusual presence warrants caution."
Game controller happy new year 🎆 ❤️🔥,non-toxic,"The text is a simple greeting with emojis and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is a positive and harmless message."
Crack ❤️,toxic,"The use of ""Crack"" as a descriptor, even with a heart emoji, can be interpreted as slang with negative connotations related to drugs or low quality. This can be perceived as offensive and potentially emotionally harmful, placing it under the umbrella of toxic language."
Legend 💙,non-toxic,"The comment expresses admiration and uses a positive term (""Legend"") and an emoji indicating affection. It does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm."
50 Pound Down the drain Tonny Martial Scores Again 🔥,toxic,"The phrase ""50 Pound Down the drain Tonny Martial"" uses a derogatory and mocking tone towards the individual being referenced. This falls under Insults / Personal Attacks."
Crack 🌟🪄🇻🇪,toxic,"The comment uses vulgar language ('Crack') which, while potentially a reference to something else, has negative connotations and could be considered offensive or rude."
"Get well soon, respect to you, great player ☘️💪",non-toxic,"The comment expresses well wishes and respect, utilizing positive emojis. It lacks any elements of insult, hate speech, threats, vulgarity, or sarcasm."
"Hi, can you look DM? it is important. thanks",non-toxic,"The comment is a polite request. It does not contain any insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. It is respectful and aims to initiate a conversation."
Welcome 🖤🦅💛,non-toxic,"The comment expresses a welcoming sentiment using emojis, and does not contain any elements of toxicity as defined."
Thank you🔥🔥🔥,non-toxic,"The text uses a symbol (fire) that is often used to express enthusiasm or approval. In this context, it does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is not toxic."
☘️☘️☘️WELCOME☘️☘️☘️,non-toxic,"The text is a welcoming message using emojis. It lacks any elements of insults, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. It is respectful and promotes participation."
Clean,non-toxic,"The word ""Clean"" by itself lacks any indicators of toxicity. It's a neutral descriptor and does not fall under any of the defined categories of toxic language."
Happiness and love for your children!!❤️,non-toxic,"The comment expresses positive sentiments and well wishes without any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is respectful and encouraging."
🔥great game bro.Stay forever here❤️,toxic,"The comment uses the fire emoji and a heart emoji, along with the phrase ""Stay forever here❤️"". While seemingly positive, the phrase ""Stay forever here"" can be interpreted as demanding or pressuring, potentially discouraging someone from leaving a discussion or platform, which falls under the definition of toxic behavior."
"""GOLD-KEEPER""👏🏻",toxic,"The comment uses applause emojis to sarcastically praise something or someone, which could be interpreted as a derogatory tone. While seemingly innocuous, the context and potential intent suggest a subtle form of sarcasm/hidden toxicity."
Legend 🧡🖤. All the very best Jonny. Hope you get back to your best. You’ll be remembered at the Golden Palace. Mr Consistency.,non-toxic,"The text is positive, supportive, and respectful. It expresses encouragement and appreciation without any elements of insult, hate speech, threats, vulgar language, or sarcasm."
Love and prayers to you and your family @user 🙏🏻🙏🏻 may your grandfather rest in eternal peace 🕊️🤍😇 YNWA 💚💚💚,non-toxic,"The text expresses condolences and offers prayers, demonstrating respect and empathy. It does not contain any elements of toxicity as defined."
This is your home🇧🇩🇧🇩🇧🇩🇧🇩,toxic,"The repeated use of the flag emoji (🇧🇩) can be interpreted as a derogatory or mocking statement, especially if directed towards someone or a group. This falls under sarcasm/hidden toxicity."
Patience 👌🏼✊🏻,toxic,"The use of hand emojis (👌🏼 and ✊🏻) in this context can be interpreted as passive-aggressive or dismissive, potentially discouraging participation and causing emotional harm. While the emojis themselves aren't inherently toxic, their usage here implies a subtle expression of disapproval or impatience that borders on toxicity."
Welcome 🫡,toxic,"The use of the salute emoji (🫡) can be interpreted as dismissive or mocking, especially when used as a greeting. While not inherently toxic, it possesses a tone that can be perceived as discouragement or passive aggression, potentially causing emotional harm depending on the context and recipient."
Why didn’t olympiacos just sign him?,non-toxic,"The comment is a neutral question seeking information and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is a simple inquiry about a potential sports transaction."
"If you weren't on the team this year, we would have been in 8th place.💪🏼",toxic,"The comment implies that the recipient's presence on the team is the only reason for the team's success, and without them, the team would be performing poorly. This is a discouraging and potentially belittling statement, implying a lack of contribution from other team members, and can be viewed as a subtle personal attack. Therefore, it is classified as toxic."
Don’t worry keep working everybody has bad days 🟡⚫️ Aris only we are with you,non-toxic,"The comment contains encouraging language and support, without any insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and aims to uplift someone experiencing a bad day."
First,non-toxic,"The text ""First"" is a simple statement and lacks any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or any attempt to discourage participation or cause emotional harm. It is a neutral comment."
Good performance 💛🖤,non-toxic,"The comment expresses positive sentiment (""Good performance"") and uses positive emojis (💛🖤). It does not contain any elements of toxicity as defined in the guidelines."
congratulations!!!!❤️❤️❤️❤️❤️❤️,non-toxic,"The text expresses positive sentiments and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is a congratulatory message conveyed with positive emojis."
We will never forget your goal against arhs. We wish you the best,toxic,"The phrase ""We will never forget your goal against arhs"" could be interpreted as passive-aggressive or mocking depending on the context and relationship between the parties involved. While not overtly offensive, it carries a potentially derogatory tone, suggesting something negative happened or is associated with 'arhs.' This leans towards hidden toxicity."
Revolution welcomes you💙❤️,non-toxic,The text is a welcoming statement using emojis. It does not contain any elements of toxicity as defined in the provided guidelines.
"Lets go, 1,2,4 🦅🔥🙌",non-toxic,"The text uses emojis (eagle, fire, hands raised) which, while not inherently toxic, could be used in a derogatory or mocking way depending on the context. Without further information, it's difficult to definitively classify as toxic, but the enthusiastic tone and symbols warrant caution. It is possible these symbols are used to express support or excitement, but could also be employed sarcastically or to belittle someone. Further context is needed to fully evaluate toxicity, but I'm erring on the side of caution."
This is family 👏👏👏👏,non-toxic,"The comment uses clapping emojis to express support or approval, which in itself is not toxic. It is a neutral expression of sentiment."
Just why,toxic,"The phrase ""Just why"" can be interpreted as dismissive and subtly insulting, especially depending on context. While not overtly offensive, it discourages participation by implying the other person's reasoning is invalid or foolish. This falls under discouraging participation in the discussion."
Flash⚡️🦁👑,toxic,"The text uses emojis that, while seemingly innocuous on their own, could be used sarcastically or with a derogatory tone depending on context. Without additional context, it's difficult to determine the intent, but the potential for hidden toxicity warrants classification as such."
Come to gala,non-toxic,"The comment is a simple invitation and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is neutral and respectful."
Goat 🐐,non-toxic,"The comment ""Goat 🐐"" is non-toxic. It uses an emoji (goat) which is often used as a term of endearment or praise, signifying someone is exceptional or excellent. There is no indication of insult, threat, hate speech, vulgarity, or sarcasm."
Sorry for your loss,non-toxic,"The phrase ""Sorry for your loss"" expresses sympathy and condolences, demonstrating respect and offering comfort. It does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm, and does not discourage participation or cause emotional harm."
Our CAPTAIN 🇲🇾,non-toxic,"The comment expresses support and pride, using a flag emoji. It does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It's a neutral expression of sentiment."
"Congrats baby, keep rocking!",non-toxic,"The comment is encouraging and positive, lacking any elements of insults, hate speech, threats, vulgarity, or sarcasm. It is a respectful expression of congratulations."
🔥top!!!🔥,non-toxic,"The text uses fire emojis to express enthusiasm. While positive in sentiment, the excessive use and formatting (""🔥top!!!🔥"") might be perceived as overly excited or attention-seeking and potentially disruptive depending on the context, though not inherently toxic."
💪🏾💪🏾 congrats,non-toxic,"The text uses emojis that are expressive of enthusiasm and congratulations. It does not contain any elements of insult, hate speech, threats, vulgar language, sarcasm or hidden toxicity."
❤️❤️❤️ you are our hero. 🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜❤️❤️❤️👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜❤️❤️❤️❤️,non-toxic,"The text uses repetitive emojis and terms like ""hero"" and ""👑"" in an excessive manner. While seemingly positive, the sheer volume and unusual presentation could be interpreted as overwhelming or potentially sarcastic/passive-aggressive, though not overtly toxic. However, without further context, it leans towards non-toxic."
Leave the team enough,toxic,"The phrase ""Leave the team enough"" discourages participation by implying someone should leave, suggesting inadequacy or unwelcome presence. This falls under discouraging participation in the discussion."
Mentor ❤️,non-toxic,"The comment expresses positive sentiment (""Mentor ❤️""). It doesn't contain any insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and encouraging."
Α real gentleman who served our team with dignity.Thank you fir all Tom 🖤💛,non-toxic,"The comment expresses gratitude and admiration for someone who served a team with dignity. It uses respectful language and positive sentiment, indicating no toxicity."
Let us see you continue,toxic,"The phrase ""Let us see you continue"" can be interpreted as a challenge or discouragement, potentially undermining the person's confidence or participation. While seemingly innocuous, the tone implies scrutiny and pressure, which aligns with discouraging someone from participating in a discussion."
Good luck my friend ✌️,non-toxic,The comment is a friendly message wishing someone good luck and uses a peace emoji. It is respectful and does not contain any elements of toxicity.
Welcome to the largest in the Northeast 🦁❤️🖤,non-toxic,"The comment is welcoming and positive, using emojis to express enthusiasm. It does not contain any elements of toxicity as defined."
Out ..,toxic,"The phrase ""Out .."" is dismissive and discourages participation in the discussion. It implies the speaker is leaving and doesn't want to engage further, which can be considered rude and discouraging."
WELCOME TO THE CITY OF GOD🟡⚫️,toxic,"The phrase ""CITY OF GOD"" can be interpreted as a reference to the novel and film of the same name, which explores themes of violence and societal decay. When paired with the yellow and black emojis (often associated with extremist groups), the phrase takes on a potentially threatening or provocative tone, particularly depending on context. This leans towards hidden toxicity."
Proud of you bro.,non-toxic,"The comment ""Proud of you bro."" is a positive and encouraging statement. It does not contain any elements of toxicity as defined in the provided guidelines."
He’s retiring?,non-toxic,"The comment ""He’s retiring?"" is neutral and expresses curiosity or surprise. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It is a simple question."
Hi Bro please check your Dm its important thank you,non-toxic,"The comment is a polite request, showing respect and courtesy. It doesn't contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
the best 💛,non-toxic,"The text contains a positive emoji (💛). It is a simple expression of warmth and does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is non-toxic."
We love you❤,non-toxic,"The comment expresses positive sentiment (""We love you"") and uses a heart emoji, indicating affection and support. It does not contain any elements of toxicity as defined."
What happened between Shoretire and Casemiro last night?,non-toxic,"The text is a neutral question seeking information about an event. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
Felt bad when case got onto u best of luck in your career maybe one day you’ll be back,toxic,"The comment contains a subtly discouraging and potentially passive-aggressive tone. Saying ""maybe one day you’ll be back"" implies a negative perception of the person's current career path and suggests a temporary or undesirable situation."
Death. Taxes. Martial scoring on the weekend of Utd vs Everton,toxic,"The phrase ""Death. Taxes. Martial scoring on the weekend of Utd vs Everton"" employs sarcasm and a derogatory tone towards a football player (Martial) by equating his scoring to unavoidable negative events like death and taxes. This implies a mocking and belittling intent."
"Tony martial, my goat",non-toxic,"The term ""goat"" is used as slang for ""Greatest Of All Time"" and is a term of endearment. There are no insults, threats, or offensive language present."
Together we fight!,non-toxic,"The comment expresses unity and encouragement, promoting positive interaction without any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is respectful and neutral."
"Travel well Jonny, always welcome in Wolvo 🐺🧡🖤",non-toxic,"The comment is friendly and welcoming. It uses positive language and emojis, and does not contain any elements of toxicity as defined."
The boyyy🔥🔥,toxic,"The phrase ""The boyyy🔥🔥"" uses excessive repetition and fire emojis, which, in some contexts, can be used to express admiration but can also be used derisively or sarcastically, especially when directed at an individual. Without further context, it’s difficult to determine intent, but the exaggerated tone leans toward potential sarcasm or mockery."
Congratulations on your debut 🔴⚪️🔥,toxic,"The comment uses emojis (🔴⚪️🔥) that, depending on context, could be interpreted as mocking or dismissive, especially if referencing a team or event. Without further context, these emojis have the potential to discourage participation or cause emotional harm. While not overtly offensive, the emojis lend a tone that warrants caution and a classification of toxic."
The best🔥🔥,toxic,"The use of ""🔥🔥"" to represent intensity or excitement can be interpreted as aggressive or dismissive depending on context. Without context, it's difficult to definitively classify, but given the potentially aggressive connotation, it leans towards toxicity."
Train hard bro 😎 I pray you join man utd soon you're too fit bro,non-toxic,"The comment is encouraging and positive, expressing a desire for the person to join a sports team and praising their fitness. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm."
What an amazing guy mamma mia 😮‍💨,non-toxic,"The comment expresses admiration and enthusiasm (""amazing guy"", ""mamma mia"") and uses an emoji (😮‍💨) to convey excitement. It lacks any elements of insult, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. Therefore, it is non-toxic."
CAPTAIN🫡❤️🤍,toxic,"The use of the emoji ""🫡"" (salute) in conjunction with hearts can be interpreted as condescending or mocking depending on the context. While seemingly positive, it could be used to diminish or belittle someone. Without further context, it's difficult to determine intent definitively, but the potential for hidden toxicity exists."
Make us champions baba we love u🤍🖤🦅,non-toxic,"The comment expresses strong support and affection (""we love u"") without any elements of insult, hate speech, threats, vulgarity, or sarcasm. It's a positive and respectful message."
Get well soon👏😍🔴🔵,non-toxic,"The comment uses clapping hands and heart emojis, which on their own are not toxic. However, the red and blue circles could potentially be interpreted as referencing a sensitive or divisive topic depending on context, but without further information, it appears to be a supportive message."
WHO THE FUCK IS LAMINE YAMAL??? 💦💦💦💦,toxic,"The comment uses profanity (""FUCK"") and exhibits a dismissive and aggressive tone towards the individual mentioned. This falls under the category of insults/personal attacks."
50 to come,toxic,"The phrase ""50 to come"" lacks context but can be interpreted as a veiled threat or discouragement depending on the situation it's used in. Without knowing the conversation, it has a potentially negative connotation implying more negative content is forthcoming, which can be psychologically distressing to the recipient."
"Hi sir. Plz check Inbox, thank you 🙏",non-toxic,"The comment is a polite request and contains no elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and neutral."
Big Laker!,toxic,"The term ""Big Laker"" can be interpreted as a derogatory term depending on the context and intent. Without additional information, it's difficult to definitively classify, but it carries potential for negative connotation and could be used to insult or belittle someone."
please read my message thank you,non-toxic,"The text is a polite request and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and encourages participation."
Well done 👍💛🖤🦅,non-toxic,The comment is positive and uses emojis to express encouragement. It does not contain any elements of toxicity as defined.
Thank you❤️,non-toxic,"The text expresses gratitude and uses a heart emoji, indicating a positive and respectful tone. It does not contain any elements of toxicity."
Goated,non-toxic,"“Goated” is slang for “Greatest of All Time”. While it can be used in a boastful manner, it doesn't contain any insults, hate speech, threats, vulgar language, or sarcasm that would classify it as toxic. It's a positive descriptor."
The mechine heart 💚🙌!!,non-toxic,"The comment uses excessive and unusual capitalization and emojis which, while not inherently toxic, can be used to mock or belittle someone. Without further context, the excessive enthusiasm could be perceived as sarcastic or dismissive, thus demonstrating a degree of hidden toxicity."
Come to Barca brother.❤️😢,non-toxic,"The comment expresses emotion (sadness) and encouragement, but lacks any elements of insults, hate speech, threats, vulgarity, or sarcasm. It's a supportive message."
Thank you file ❤️,non-toxic,"The text expresses gratitude with a positive emoji, indicating a respectful and appreciative tone. It does not contain any elements of toxicity."
"You're top, every time i'm enjoying watching you playing for our team 👏",non-toxic,"The comment expresses positive sentiment and encouragement (""You're top"", ""enjoying watching you"", ""👏""). It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is not toxic."
Fantastic player,non-toxic,"The comment is a positive statement expressing admiration for a player, showing no signs of rudeness, offense, threats, or negativity."
"Thanks for all Krzychu, good luck in Greece 🫡",toxic,"The text contains a military emoji (🫡) which, in this context, could be interpreted as mocking or dismissive, potentially discouraging participation or causing emotional harm. While seemingly polite, the combination of thanks and the emoji leans towards sarcasm or a veiled negative sentiment."
Come to Aris 🟡⚫🇬🇷,toxic,"The text uses flags/emojis that, without further context, could be interpreted as a coded message or a subtle jab, potentially discouraging participation or causing emotional harm depending on the audience and intent. Although seemingly innocuous, the use of national flags/symbols could be used to signal affiliation or antagonism, implying a potentially toxic undertone."
Be safe,non-toxic,"The comment ""Be safe"" is a neutral statement expressing concern and does not contain any elements of toxicity according to the provided definition."
Gutted wanted hik to be a regular at celtic 😢,non-toxic,"The phrase ""Gutted wanted hik to be a regular at celtic 😢"" expresses disappointment and sadness, but does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It is an expression of emotion."
WELCOME TO BLACK HELL JOHHNY. WELCOME AND THESSALONIKI,toxic,"The comment ""WELCOME TO BLACK HELL JOHHNY. WELCOME AND THESSALONIKI"" uses derogatory and offensive language (""BLACK HELL"") which is intended to cause emotional harm. This falls under the category of Insults/Personal Attacks and thus is toxic."
❤️🙌keep walking,non-toxic,"The text expresses positive sentiment with emojis and encouragement, showing no signs of insults, hate speech, threats, vulgarity, or sarcasm. It is respectful and promotes participation."
congratulations on your debut 🔥,non-toxic,"The comment expresses congratulations and uses a fire emoji, which is generally positive and does not contain any elements of toxicity based on the provided definition."
Thank you for everything good luck inchallah 👏,toxic,"The comment uses ""inchallah"", which, while not inherently toxic, can be perceived as dismissive or mocking depending on the context and tone. While the sentiment seems positive initially (""Thank you for everything good luck""), the inclusion of ""inchallah"" introduces a layer of potential sarcasm or insincerity that could be interpreted as discouraging or causing emotional harm, particularly if the recipient is expecting a definitive positive outcome."
🙌 Excellent performance 🔥,non-toxic,"The text uses positive emojis and praise (""Excellent performance"") which indicates a respectful and encouraging tone. It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm."
